,x,y,num,connection
15,0,15,33,"[(0, 5), (0, 11), (8, 12), (8, 28), (9, 20), (22, 15), (25, 20), (3, 21), (13, 17), (25, 13), (14, 13), (21, 32), (11, 21), (0, 16), (29, 28), (3, 11), (8, 13), (7, 29), (17, 6), (18, 9), (6, 19), (4, 5), (11, 11), (3, 9), (12, 9), (16, 23), (14, 16), (5, 17), (9, 28), (10, 8), (2, 15), (4, 14), (6, 24)]"
16,0,16,26,"[(0, 11), (0, 14), (0, 15), (2, 10), (8, 10), (4, 19), (3, 13), (21, 7), (1, 27), (13, 4), (12, 19), (15, 5), (4, 35), (10, 18), (18, 16), (2, 26), (17, 8), (8, 27), (6, 1), (2, 14), (6, 33), (3, 7), (4, 5), (2, 11), (2, 23), (2, 12)]"
17,0,17,27,"[(0, 6), (7, 33), (5, 18), (13, 22), (5, 6), (12, 31), (4, 21), (12, 9), (12, 30), (0, 23), (14, 14), (21, 22), (4, 32), (3, 20), (10, 9), (17, 11), (1, 5), (3, 7), (2, 24), (7, 10), (5, 13), (6, 27), (2, 5), (11, 22), (3, 13), (3, 32), (17, 29)]"
18,0,18,23,"[(21, 17), (10, 0), (6, 5), (9, 31), (8, 15), (8, 18), (1, 9), (2, 31), (2, 21), (10, 24), (8, 12), (8, 11), (7, 11), (2, 5), (0, 25), (8, 25), (2, 11), (15, 24), (10, 6), (15, 23), (1, 5), (5, 26), (8, 19)]"
19,0,19,39,"[(10, 12), (18, 20), (0, 42), (10, 31), (9, 27), (14, 10), (2, 20), (8, 21), (17, 34), (7, 12), (14, 20), (22, 25), (14, 48), (8, 28), (0, 27), (7, 23), (4, 16), (16, 28), (11, 7), (2, 7), (3, 21), (16, 10), (22, 24), (3, 29), (5, 30), (11, 18), (4, 9), (16, 8), (3, 37), (9, 13), (10, 24), (2, 9), (3, 27), (11, 25), (10, 34), (14, 31), (12, 33), (0, 25), (1, 21)]"
20,0,20,25,"[(11, 26), (2, 25), (6, 27), (7, 11), (17, 19), (14, 29), (2, 2), (31, 0), (7, 27), (3, 12), (6, 23), (5, 32), (17, 27), (7, 19), (21, 26), (11, 9), (10, 32), (1, 21), (2, 27), (1, 17), (21, 13), (9, 28), (14, 21), (15, 13), (18, 9)]"
21,0,21,18,"[(14, 13), (23, 8), (3, 27), (15, 21), (12, 35), (17, 11), (6, 16), (9, 17), (14, 3), (1, 16), (6, 12), (6, 24), (2, 32), (6, 19), (5, 32), (1, 19), (13, 25), (2, 23)]"
22,0,22,37,"[(0, 9), (0, 12), (18, 44), (14, 27), (18, 21), (16, 40), (8, 6), (4, 26), (8, 19), (10, 9), (17, 26), (7, 13), (7, 17), (13, 37), (10, 34), (3, 18), (22, 14), (6, 19), (8, 28), (3, 25), (22, 42), (13, 13), (15, 19), (4, 29), (17, 39), (13, 18), (12, 26), (4, 25), (5, 8), (3, 14), (16, 34), (9, 11), (7, 16), (6, 28), (5, 11), (21, 22), (2, 40)]"
23,0,23,19,"[(0, 17), (9, 21), (11, 44), (11, 26), (7, 32), (20, 20), (1, 25), (5, 28), (14, 37), (6, 28), (5, 13), (3, 35), (2, 21), (2, 23), (9, 43), (18, 21), (8, 21), (7, 30), (13, 21)]"
24,0,24,52,"[(0, 13), (9, 30), (4, 11), (7, 27), (23, 32), (5, 19), (13, 24), (16, 22), (3, 15), (13, 32), (20, 8), (15, 38), (4, 21), (5, 12), (19, 18), (3, 36), (20, 27), (15, 22), (8, 19), (2, 32), (19, 23), (2, 13), (4, 33), (9, 32), (8, 27), (11, 23), (7, 16), (13, 23), (13, 28), (11, 13), (18, 37), (5, 25), (3, 17), (6, 35), (4, 23), (1, 11), (11, 26), (9, 20), (3, 33), (0, 32), (6, 31), (14, 26), (2, 5), (8, 34), (8, 23), (9, 36), (17, 41), (3, 24), (10, 19), (13, 18), (1, 15), (5, 15)]"
25,0,25,39,"[(0, 18), (0, 19), (15, 27), (0, 32), (5, 30), (6, 18), (7, 35), (8, 29), (4, 15), (15, 42), (5, 22), (4, 33), (1, 49), (2, 14), (3, 13), (1, 29), (20, 41), (2, 28), (15, 34), (22, 34), (6, 27), (3, 11), (10, 28), (15, 28), (5, 18), (9, 14), (9, 25), (6, 45), (16, 38), (1, 6), (4, 28), (14, 32), (2, 31), (28, 33), (5, 23), (13, 42), (4, 31), (3, 12), (2, 27)]"
26,0,26,21,"[(4, 28), (1, 30), (1, 34), (5, 17), (3, 20), (2, 28), (9, 8), (0, 31), (6, 25), (11, 21), (14, 23), (5, 38), (8, 24), (11, 33), (2, 0), (9, 19), (3, 25), (12, 36), (2, 23), (9, 26), (5, 31)]"
27,0,27,40,"[(0, 19), (1, 17), (14, 33), (22, 23), (5, 22), (19, 13), (7, 36), (2, 47), (11, 29), (4, 12), (2, 30), (10, 12), (6, 26), (24, 39), (10, 24), (12, 23), (14, 47), (14, 26), (12, 24), (16, 26), (8, 31), (4, 32), (4, 21), (20, 34), (10, 25), (5, 40), (3, 32), (12, 29), (9, 34), (20, 29), (15, 10), (6, 42), (12, 3), (5, 28), (12, 28), (11, 13), (13, 20), (18, 38), (6, 30), (4, 23)]"
28,0,28,21,"[(1, 14), (22, 35), (6, 15), (4, 13), (2, 17), (3, 27), (6, 26), (11, 45), (7, 39), (5, 12), (2, 30), (6, 27), (7, 34), (10, 29), (22, 30), (18, 30), (13, 24), (3, 20), (4, 40), (14, 30), (9, 43)]"
29,0,29,24,"[(12, 37), (2, 39), (23, 37), (5, 41), (8, 30), (6, 18), (2, 2), (22, 33), (7, 17), (9, 17), (6, 32), (11, 34), (7, 21), (12, 40), (10, 46), (5, 18), (13, 45), (10, 26), (16, 37), (2, 13), (1, 14), (15, 32), (13, 30), (5, 32)]"
30,0,30,24,"[(3, 17), (13, 44), (6, 27), (0, 45), (7, 28), (6, 31), (10, 36), (5, 46), (3, 39), (4, 33), (6, 29), (12, 29), (4, 24), (24, 32), (1, 29), (4, 11), (4, 37), (11, 29), (30, 29), (12, 32), (15, 15), (10, 31), (3, 41), (0, 40)]"
31,0,31,33,"[(0, 26), (4, 25), (18, 40), (8, 22), (3, 34), (4, 30), (15, 22), (7, 23), (10, 45), (9, 31), (2, 23), (7, 37), (13, 37), (4, 24), (3, 33), (9, 49), (21, 35), (6, 23), (6, 32), (16, 24), (1, 16), (5, 29), (5, 23), (21, 29), (8, 39), (6, 30), (8, 13), (1, 46), (9, 46), (13, 29), (2, 25), (4, 18), (10, 24)]"
32,0,32,24,"[(0, 24), (0, 25), (4, 23), (6, 43), (21, 26), (18, 35), (9, 21), (13, 38), (19, 31), (1, 44), (6, 31), (4, 30), (3, 13), (11, 39), (5, 38), (11, 31), (8, 33), (21, 18), (4, 37), (19, 30), (4, 40), (7, 40), (15, 31), (5, 29)]"
33,0,33,23,"[(3, 24), (5, 49), (5, 31), (9, 21), (23, 39), (11, 23), (3, 19), (12, 32), (6, 34), (12, 40), (13, 30), (23, 32), (1, 28), (7, 43), (4, 16), (11, 20), (9, 18), (1, 30), (6, 46), (4, 36), (22, 33), (9, 31), (2, 38)]"
34,0,34,22,"[(19, 35), (5, 26), (2, 34), (4, 32), (8, 38), (10, 27), (19, 37), (31, 33), (10, 20), (5, 30), (22, 43), (15, 48), (3, 43), (19, 48), (7, 41), (8, 26), (9, 40), (1, 39), (9, 29), (6, 34), (22, 21), (6, 42)]"
35,0,35,29,"[(4, 26), (7, 47), (14, 41), (10, 37), (11, 39), (14, 35), (2, 32), (3, 26), (24, 37), (18, 40), (0, 49), (23, 39), (9, 21), (6, 35), (2, 26), (1, 34), (4, 34), (16, 36), (12, 48), (25, 39), (14, 30), (10, 47), (15, 13), (7, 43), (16, 29), (13, 41), (25, 36), (6, 13), (11, 28)]"
36,0,36,26,"[(1, 42), (15, 35), (14, 33), (9, 28), (4, 48), (22, 19), (8, 31), (2, 36), (18, 39), (13, 36), (10, 41), (2, 34), (3, 39), (1, 39), (8, 33), (13, 39), (5, 48), (5, 29), (5, 37), (17, 33), (7, 32), (18, 30), (16, 43), (15, 44), (14, 28), (0, 43)]"
37,0,37,52,"[(6, 19), (17, 38), (14, 38), (13, 19), (19, 41), (2, 37), (9, 28), (8, 34), (2, 47), (8, 28), (3, 35), (4, 37), (11, 30), (3, 44), (19, 42), (4, 48), (11, 48), (21, 27), (11, 36), (27, 33), (2, 39), (1, 30), (14, 33), (1, 4), (5, 35), (4, 38), (18, 35), (1, 26), (7, 49), (4, 40), (8, 30), (21, 36), (14, 41), (32, 46), (7, 24), (3, 20), (2, 33), (22, 22), (8, 37), (0, 40), (8, 40), (19, 49), (10, 22), (7, 30), (4, 36), (5, 22), (6, 18), (7, 29), (19, 37), (0, 45), (24, 45), (16, 45)]"
38,0,38,40,"[(14, 38), (8, 30), (19, 25), (21, 30), (10, 44), (11, 42), (2, 37), (10, 34), (8, 47), (3, 42), (10, 24), (19, 40), (9, 40), (8, 37), (11, 33), (9, 34), (13, 43), (19, 44), (13, 33), (5, 30), (3, 25), (6, 47), (13, 10), (4, 41), (6, 18), (7, 36), (2, 38), (9, 30), (1, 38), (14, 27), (1, 27), (0, 44), (12, 28), (2, 30), (8, 34), (7, 41), (3, 34), (20, 37), (1, 33), (3, 30)]"
39,0,39,32,"[(19, 41), (6, 26), (5, 40), (16, 33), (10, 38), (9, 25), (2, 49), (11, 26), (9, 32), (1, 40), (6, 18), (2, 30), (1, 32), (2, 40), (12, 35), (10, 42), (10, 32), (14, 46), (2, 35), (15, 43), (16, 48), (7, 41), (12, 26), (16, 39), (13, 31), (2, 42), (19, 24), (5, 45), (15, 42), (12, 39), (11, 27), (2, 19)]"
40,0,40,20,"[(0, 30), (0, 37), (5, 42), (24, 30), (16, 14), (6, 38), (32, 42), (7, 38), (2, 41), (18, 39), (8, 37), (11, 39), (2, 46), (15, 45), (6, 35), (10, 28), (6, 36), (8, 21), (2, 49), (12, 44)]"
41,0,41,26,"[(16, 44), (6, 41), (7, 27), (11, 30), (3, 41), (2, 27), (18, 34), (11, 42), (20, 34), (16, 34), (4, 43), (9, 27), (0, 47), (17, 48), (7, 47), (4, 34), (7, 42), (7, 40), (3, 40), (13, 28), (1, 28), (11, 29), (15, 30), (19, 23), (8, 29), (17, 30)]"
42,0,42,20,"[(0, 19), (21, 42), (7, 27), (6, 25), (1, 48), (4, 45), (34, 42), (27, 33), (6, 41), (0, 45), (8, 42), (1, 40), (4, 47), (11, 27), (4, 32), (8, 34), (1, 22), (1, 37), (4, 36), (3, 18)]"
43,0,43,18,"[(0, 36), (10, 49), (22, 48), (18, 45), (0, 47), (6, 47), (7, 39), (6, 46), (4, 47), (4, 39), (2, 45), (8, 38), (6, 39), (11, 49), (1, 48), (10, 43), (1, 40), (2, 37)]"
44,0,44,19,"[(0, 38), (17, 46), (3, 49), (21, 43), (8, 38), (15, 43), (5, 17), (2, 36), (13, 44), (6, 26), (1, 49), (1, 35), (1, 25), (6, 24), (15, 48), (5, 36), (9, 39), (3, 37), (12, 41)]"
45,0,45,46,"[(0, 30), (0, 37), (0, 42), (9, 38), (22, 45), (9, 36), (3, 44), (11, 40), (3, 29), (11, 45), (6, 44), (17, 33), (5, 37), (5, 45), (18, 46), (11, 46), (2, 26), (1, 33), (13, 44), (8, 27), (14, 46), (8, 36), (14, 44), (12, 42), (3, 42), (4, 43), (6, 41), (15, 44), (5, 35), (7, 39), (12, 37), (2, 48), (3, 33), (12, 46), (4, 48), (13, 39), (6, 42), (14, 43), (13, 43), (5, 38), (6, 35), (9, 33), (21, 47), (6, 46), (15, 49), (16, 45)]"
46,0,46,20,"[(10, 47), (10, 40), (1, 33), (14, 41), (7, 32), (8, 43), (7, 40), (5, 46), (27, 19), (16, 38), (20, 42), (13, 33), (12, 41), (17, 47), (17, 40), (5, 47), (7, 45), (3, 49), (14, 43), (2, 37)]"
47,0,47,45,"[(0, 41), (0, 43), (12, 44), (12, 46), (10, 37), (14, 37), (9, 38), (8, 39), (13, 40), (1, 48), (9, 46), (2, 31), (15, 42), (6, 49), (7, 40), (17, 36), (9, 34), (6, 42), (4, 35), (8, 26), (6, 41), (16, 49), (2, 40), (13, 46), (7, 41), (16, 39), (12, 36), (2, 45), (5, 47), (12, 41), (15, 36), (26, 44), (6, 48), (12, 47), (5, 44), (4, 30), (1, 45), (7, 49), (12, 48), (9, 33), (5, 38), (17, 45), (10, 43), (1, 39), (5, 48)]"
48,0,48,19,"[(6, 30), (14, 46), (3, 42), (6, 38), (9, 47), (12, 35), (6, 45), (27, 45), (9, 43), (18, 38), (5, 32), (4, 39), (10, 24), (7, 43), (7, 47), (7, 45), (18, 47), (8, 25), (11, 44)]"
49,0,49,47,"[(0, 35), (3, 31), (4, 38), (4, 47), (15, 47), (2, 48), (1, 41), (3, 49), (23, 41), (8, 44), (7, 29), (12, 44), (11, 43), (1, 39), (24, 43), (6, 33), (9, 46), (22, 30), (3, 41), (5, 34), (11, 37), (15, 48), (3, 40), (22, 46), (4, 33), (4, 40), (3, 37), (6, 36), (4, 39), (8, 35), (6, 41), (16, 34), (9, 42), (13, 31), (3, 35), (19, 47), (8, 49), (13, 40), (7, 45), (14, 26), (25, 45), (21, 48), (34, 36), (11, 41), (17, 29), (11, 40), (7, 31)]"
50,1,0,21,"[(0, 12), (6, 18), (14, 16), (6, 11), (8, 10), (16, 3), (16, 16), (10, 1), (6, 9), (16, 1), (3, 2), (10, 7), (8, 7), (3, 7), (5, 12), (12, 9), (11, 3), (2, 11), (24, 18), (20, 11), (5, 8)]"
51,1,1,49,"[(0, 1), (8, 26), (25, 7), (6, 13), (6, 7), (2, 12), (4, 19), (5, 12), (6, 0), (8, 12), (4, 13), (12, 6), (10, 5), (1, 4), (3, 6), (5, 3), (2, 23), (14, 0), (8, 0), (13, 10), (11, 14), (3, 14), (15, 15), (9, 4), (8, 10), (24, 2), (10, 14), (11, 10), (12, 15), (4, 10), (14, 21), (4, 5), (11, 1), (7, 10), (3, 22), (6, 16), (3, 7), (5, 6), (10, 7), (13, 0), (2, 5), (1, 8), (2, 3), (28, 1), (13, 2), (8, 20), (4, 0), (7, 9), (18, 5)]"
52,1,2,21,"[(0, 5), (3, 6), (11, 6), (12, 10), (7, 8), (28, 7), (13, 18), (10, 0), (22, 21), (10, 23), (12, 1), (1, 8), (6, 0), (22, 3), (8, 10), (1, 6), (4, 3), (5, 17), (13, 3), (3, 7), (3, 24)]"
53,1,3,20,"[(0, 4), (0, 6), (5, 5), (21, 6), (5, 10), (4, 6), (10, 7), (12, 7), (10, 20), (7, 14), (15, 2), (6, 15), (20, 13), (9, 26), (7, 3), (6, 12), (9, 17), (12, 3), (1, 31), (12, 13)]"
54,1,4,21,"[(0, 37), (1, 1), (5, 9), (13, 15), (5, 6), (10, 8), (12, 21), (16, 2), (4, 6), (9, 3), (12, 6), (20, 45), (17, 0), (2, 2), (17, 5), (16, 19), (13, 10), (5, 8), (4, 19), (8, 10), (6, 14)]"
55,1,5,19,"[(0, 17), (0, 18), (7, 16), (15, 6), (3, 20), (11, 2), (22, 3), (7, 17), (3, 11), (2, 13), (5, 6), (11, 14), (10, 9), (5, 3), (13, 3), (12, 2), (12, 16), (4, 7), (2, 6)]"
56,1,6,40,"[(0, 25), (1, 2), (7, 13), (4, 10), (17, 13), (2, 12), (8, 8), (6, 25), (3, 21), (5, 6), (7, 4), (23, 29), (15, 22), (15, 10), (22, 3), (2, 16), (4, 6), (17, 10), (19, 18), (7, 11), (8, 10), (10, 11), (16, 1), (3, 3), (10, 22), (9, 26), (12, 2), (10, 0), (13, 13), (7, 16), (3, 1), (14, 2), (2, 15), (4, 15), (5, 31), (10, 7), (7, 9), (8, 1), (4, 4), (23, 22)]"
57,1,7,19,"[(0, 9), (2, 11), (6, 4), (3, 12), (5, 12), (2, 17), (15, 16), (6, 0), (4, 9), (14, 12), (1, 10), (2, 5), (9, 13), (1, 12), (14, 9), (9, 5), (8, 12), (11, 8), (7, 16)]"
58,1,8,32,"[(1, 1), (1, 2), (10, 4), (1, 20), (9, 14), (11, 11), (11, 17), (12, 7), (1, 28), (12, 1), (5, 10), (18, 12), (4, 19), (13, 3), (2, 0), (10, 8), (4, 1), (17, 5), (13, 27), (16, 16), (4, 9), (11, 4), (21, 4), (9, 28), (3, 13), (6, 18), (7, 25), (10, 6), (5, 8), (6, 7), (18, 11), (2, 10)]"
59,1,9,19,"[(0, 18), (27, 11), (13, 9), (14, 11), (3, 6), (17, 5), (13, 14), (9, 21), (7, 13), (11, 22), (9, 13), (11, 14), (32, 9), (15, 15), (8, 23), (3, 24), (24, 14), (1, 11), (3, 21)]"
60,1,10,33,"[(0, 9), (1, 7), (19, 0), (6, 20), (17, 7), (3, 2), (9, 4), (8, 13), (3, 15), (22, 32), (1, 19), (13, 14), (20, 7), (7, 29), (6, 28), (2, 19), (2, 5), (1, 15), (1, 11), (21, 6), (4, 0), (3, 20), (15, 11), (20, 8), (3, 10), (11, 19), (35, 13), (6, 17), (1, 13), (5, 17), (14, 3), (28, 10), (12, 7)]"
61,1,11,42,"[(0, 7), (0, 24), (1, 9), (1, 10), (13, 20), (24, 16), (8, 23), (13, 32), (6, 15), (7, 12), (10, 19), (8, 25), (15, 0), (4, 14), (7, 15), (7, 8), (31, 13), (5, 13), (5, 26), (20, 15), (12, 26), (10, 21), (25, 7), (20, 16), (1, 13), (17, 7), (6, 23), (22, 1), (5, 22), (22, 14), (15, 4), (5, 25), (16, 2), (1, 15), (3, 27), (22, 2), (16, 15), (7, 5), (7, 16), (20, 5), (11, 1), (7, 1)]"
62,1,12,20,"[(0, 2), (1, 7), (2, 26), (27, 2), (15, 17), (4, 23), (4, 18), (25, 12), (19, 13), (6, 13), (11, 19), (24, 0), (8, 5), (6, 12), (5, 16), (3, 11), (13, 5), (5, 17), (7, 31), (4, 6)]"
63,1,13,24,"[(1, 10), (1, 11), (1, 15), (15, 12), (8, 2), (13, 14), (5, 18), (9, 20), (7, 12), (1, 24), (2, 12), (23, 13), (7, 9), (19, 9), (9, 11), (3, 17), (9, 6), (14, 23), (17, 13), (49, 15), (8, 25), (12, 11), (5, 13), (7, 16)]"
64,1,14,23,"[(0, 28), (0, 29), (7, 17), (9, 0), (14, 9), (4, 6), (14, 26), (6, 23), (4, 23), (43, 25), (9, 13), (5, 20), (17, 2), (11, 13), (8, 22), (4, 35), (4, 16), (7, 5), (14, 18), (19, 3), (15, 20), (7, 12), (10, 19)]"
65,1,15,49,"[(0, 3), (0, 24), (1, 10), (1, 11), (1, 13), (11, 13), (16, 32), (11, 31), (9, 24), (5, 27), (20, 11), (22, 27), (15, 14), (10, 7), (5, 2), (8, 26), (9, 17), (6, 18), (10, 13), (13, 14), (24, 11), (12, 2), (21, 5), (1, 29), (2, 5), (15, 25), (17, 2), (7, 9), (2, 12), (5, 6), (18, 17), (26, 12), (8, 27), (5, 11), (4, 2), (32, 18), (2, 4), (23, 22), (6, 28), (15, 0), (4, 23), (13, 34), (12, 17), (15, 7), (1, 17), (1, 18), (19, 16), (17, 22), (20, 13)]"
66,1,16,24,"[(0, 21), (0, 31), (17, 29), (11, 12), (3, 29), (2, 16), (6, 10), (18, 9), (11, 14), (7, 6), (5, 24), (13, 49), (6, 18), (5, 25), (11, 3), (3, 13), (4, 19), (9, 3), (19, 11), (6, 24), (16, 4), (4, 9), (15, 15), (1, 24)]"
67,1,17,32,"[(0, 20), (0, 27), (1, 15), (15, 17), (11, 22), (11, 26), (27, 23), (8, 5), (6, 19), (8, 27), (8, 19), (1, 36), (8, 21), (17, 24), (10, 13), (5, 3), (5, 22), (15, 25), (9, 16), (18, 15), (15, 21), (3, 13), (8, 7), (21, 16), (26, 15), (5, 23), (17, 22), (12, 8), (8, 13), (8, 20), (3, 18), (28, 22)]"
68,1,18,20,"[(0, 3), (1, 15), (3, 30), (9, 23), (5, 10), (6, 9), (13, 41), (5, 1), (16, 22), (10, 19), (3, 20), (27, 6), (23, 6), (9, 33), (4, 29), (13, 18), (9, 13), (8, 22), (5, 42), (10, 26)]"
69,1,19,35,"[(0, 6), (0, 21), (1, 10), (12, 24), (10, 23), (23, 14), (6, 9), (12, 34), (7, 34), (3, 24), (10, 12), (6, 39), (9, 27), (6, 16), (15, 30), (11, 38), (23, 27), (4, 30), (5, 19), (7, 12), (20, 24), (8, 20), (21, 25), (2, 8), (9, 21), (5, 30), (12, 25), (22, 12), (3, 7), (2, 23), (7, 19), (8, 35), (11, 12), (7, 21), (3, 33)]"
70,1,20,20,"[(0, 4), (1, 8), (4, 21), (4, 12), (4, 17), (9, 18), (10, 31), (2, 48), (2, 22), (3, 8), (3, 23), (13, 13), (11, 20), (5, 9), (17, 11), (5, 20), (12, 19), (7, 31), (12, 17), (13, 15)]"
71,1,21,21,"[(0, 19), (0, 20), (1, 36), (2, 17), (14, 18), (5, 6), (12, 22), (3, 49), (5, 12), (6, 34), (13, 20), (13, 8), (11, 32), (6, 27), (12, 35), (7, 26), (19, 22), (1, 27), (8, 30), (19, 30), (5, 31)]"
72,1,22,23,"[(0, 1), (0, 42), (1, 24), (2, 34), (5, 32), (5, 15), (8, 25), (13, 16), (8, 30), (17, 42), (6, 12), (15, 22), (20, 20), (9, 34), (7, 15), (21, 25), (7, 33), (7, 27), (14, 14), (7, 8), (23, 24), (3, 22), (22, 19)]"
73,1,23,19,"[(0, 8), (4, 17), (20, 21), (4, 5), (13, 16), (11, 28), (7, 21), (10, 11), (20, 6), (11, 24), (14, 38), (2, 21), (11, 18), (25, 34), (15, 26), (3, 15), (1, 28), (10, 31), (8, 10)]"
74,1,24,42,"[(0, 13), (1, 13), (1, 16), (1, 22), (8, 13), (18, 18), (2, 8), (14, 32), (4, 18), (9, 9), (7, 28), (6, 24), (21, 15), (10, 25), (6, 38), (9, 24), (22, 15), (5, 21), (6, 26), (2, 20), (17, 22), (11, 27), (25, 24), (6, 30), (8, 37), (18, 27), (25, 16), (17, 32), (5, 25), (8, 15), (11, 28), (3, 14), (6, 28), (3, 31), (8, 30), (5, 35), (5, 17), (11, 35), (6, 16), (7, 31), (2, 28), (10, 29)]"
75,1,25,19,"[(0, 23), (0, 44), (9, 11), (5, 22), (3, 38), (14, 16), (12, 15), (7, 28), (10, 28), (3, 27), (17, 15), (8, 29), (12, 19), (24, 6), (21, 8), (16, 26), (2, 23), (9, 15), (20, 26)]"
76,1,26,28,"[(0, 37), (4, 26), (27, 31), (2, 4), (2, 23), (3, 9), (10, 25), (4, 40), (3, 30), (14, 1), (4, 19), (7, 48), (7, 24), (12, 36), (8, 39), (5, 30), (19, 18), (6, 18), (1, 33), (31, 30), (16, 34), (30, 30), (17, 13), (13, 22), (4, 23), (6, 43), (8, 24), (18, 19)]"
