,x,y,num,connection
15,0,15,25,"[(0, 3), (10, 16), (10, 10), (5, 2), (11, 10), (5, 12), (2, 10), (4, 4), (22, 32), (9, 27), (12, 10), (5, 22), (12, 14), (10, 18), (10, 13), (6, 14), (2, 8), (10, 19), (13, 19), (19, 22), (2, 12), (0, 18), (0, 30), (12, 21), (5, 9)]"
16,0,16,29,"[(0, 7), (7, 16), (12, 27), (5, 26), (10, 13), (2, 23), (2, 17), (11, 30), (0, 41), (0, 35), (8, 20), (8, 9), (6, 2), (1, 19), (27, 14), (19, 9), (13, 8), (0, 18), (23, 18), (26, 19), (1, 21), (2, 29), (6, 10), (8, 24), (10, 16), (4, 21), (3, 19), (22, 11), (3, 16)]"
17,0,17,27,"[(0, 8), (7, 32), (3, 7), (14, 15), (12, 16), (0, 26), (9, 2), (17, 9), (21, 16), (17, 28), (2, 38), (0, 19), (15, 19), (5, 4), (1, 18), (0, 18), (1, 22), (2, 22), (8, 22), (0, 21), (2, 21), (20, 33), (16, 31), (6, 27), (3, 15), (1, 27), (0, 23)]"
18,0,18,29,"[(0, 15), (0, 16), (0, 17), (2, 17), (9, 17), (12, 17), (12, 11), (16, 32), (15, 2), (3, 13), (8, 38), (2, 15), (8, 26), (0, 25), (2, 22), (13, 29), (14, 32), (8, 22), (1, 16), (21, 16), (5, 17), (7, 7), (15, 19), (9, 15), (4, 1), (6, 22), (3, 15), (5, 28), (8, 17)]"
19,0,19,19,"[(0, 4), (0, 17), (12, 38), (2, 24), (12, 10), (0, 21), (2, 20), (0, 29), (0, 23), (7, 27), (18, 11), (18, 6), (10, 15), (13, 17), (13, 14), (6, 21), (4, 24), (2, 31), (3, 24)]"
20,0,20,21,"[(4, 32), (1, 14), (2, 20), (3, 22), (17, 32), (3, 23), (10, 18), (23, 12), (13, 4), (6, 11), (14, 28), (11, 24), (3, 40), (1, 10), (5, 29), (9, 28), (1, 12), (32, 27), (3, 27), (19, 30), (5, 22)]"
21,0,21,22,"[(0, 17), (0, 19), (2, 35), (11, 30), (8, 23), (4, 6), (21, 11), (4, 25), (5, 31), (1, 21), (6, 24), (24, 28), (15, 34), (7, 45), (12, 9), (10, 29), (0, 27), (7, 21), (5, 5), (6, 30), (20, 18), (8, 22)]"
22,0,22,41,"[(0, 12), (5, 30), (15, 18), (23, 25), (2, 12), (13, 32), (2, 22), (6, 31), (13, 12), (4, 28), (18, 13), (1, 14), (15, 16), (4, 24), (18, 49), (10, 19), (4, 13), (8, 31), (18, 7), (19, 17), (17, 22), (4, 26), (4, 27), (10, 27), (9, 12), (8, 25), (2, 10), (7, 24), (9, 20), (11, 10), (6, 11), (11, 14), (7, 32), (7, 22), (9, 17), (16, 13), (2, 32), (3, 19), (13, 21), (3, 33), (5, 11)]"
23,0,23,18,"[(0, 17), (0, 19), (20, 36), (5, 24), (13, 16), (10, 28), (5, 28), (22, 19), (11, 43), (9, 21), (0, 31), (8, 13), (2, 30), (10, 16), (11, 35), (15, 38), (9, 17), (2, 17)]"
24,0,24,26,"[(6, 24), (2, 16), (10, 31), (1, 16), (8, 11), (12, 22), (14, 19), (6, 17), (11, 26), (6, 21), (11, 29), (9, 30), (2, 24), (4, 15), (8, 18), (2, 28), (1, 10), (12, 19), (12, 20), (11, 28), (2, 34), (9, 15), (5, 20), (14, 26), (7, 16), (14, 15)]"
25,0,25,19,"[(0, 18), (8, 45), (10, 35), (7, 29), (7, 30), (25, 17), (10, 13), (8, 31), (5, 24), (2, 17), (6, 25), (12, 18), (20, 44), (10, 34), (24, 13), (1, 14), (7, 27), (17, 40), (2, 18)]"
26,0,26,20,"[(0, 17), (2, 23), (48, 46), (1, 44), (4, 12), (18, 46), (9, 31), (2, 14), (11, 29), (4, 31), (4, 25), (15, 15), (19, 29), (5, 38), (13, 30), (11, 32), (20, 8), (5, 28), (13, 33), (8, 35)]"
27,0,27,22,"[(0, 8), (0, 21), (0, 28), (4, 20), (6, 16), (3, 11), (8, 40), (2, 34), (3, 26), (9, 20), (21, 27), (6, 18), (13, 18), (10, 33), (3, 37), (4, 25), (16, 36), (12, 32), (2, 31), (5, 18), (12, 20), (2, 39)]"
28,0,28,46,"[(0, 27), (11, 28), (17, 30), (0, 39), (21, 27), (10, 24), (1, 3), (19, 12), (9, 34), (4, 24), (10, 23), (19, 32), (8, 21), (7, 23), (23, 11), (13, 37), (5, 26), (7, 36), (3, 18), (7, 45), (7, 28), (7, 34), (0, 33), (5, 17), (2, 28), (4, 30), (9, 29), (3, 38), (16, 33), (19, 13), (4, 37), (18, 18), (6, 31), (3, 30), (7, 11), (6, 26), (13, 43), (4, 20), (5, 21), (11, 24), (9, 22), (11, 36), (5, 19), (26, 24), (7, 30), (7, 40)]"
29,0,29,18,"[(0, 19), (16, 29), (6, 35), (5, 32), (3, 32), (8, 31), (8, 25), (18, 41), (2, 33), (5, 19), (4, 34), (6, 33), (18, 19), (7, 47), (15, 16), (3, 39), (9, 33), (8, 23)]"
30,0,30,32,"[(0, 15), (3, 32), (20, 25), (12, 22), (1, 27), (3, 34), (8, 19), (10, 27), (12, 30), (7, 36), (5, 32), (6, 35), (15, 29), (12, 27), (10, 39), (15, 23), (15, 31), (10, 28), (3, 40), (3, 24), (7, 16), (7, 5), (8, 21), (12, 18), (5, 7), (15, 49), (17, 28), (6, 24), (6, 33), (8, 31), (4, 25), (0, 35)]"
31,0,31,39,"[(0, 23), (1, 29), (15, 25), (2, 22), (1, 9), (11, 25), (27, 31), (4, 34), (2, 18), (6, 21), (7, 24), (0, 38), (1, 32), (6, 28), (26, 39), (2, 20), (2, 25), (2, 49), (5, 14), (8, 26), (9, 20), (10, 22), (1, 25), (7, 33), (0, 33), (19, 32), (10, 26), (3, 33), (8, 28), (13, 33), (5, 28), (4, 33), (4, 28), (10, 34), (3, 36), (15, 28), (16, 21), (12, 36), (7, 43)]"
32,0,32,24,"[(3, 31), (1, 31), (5, 36), (13, 37), (3, 38), (3, 32), (1, 25), (8, 22), (19, 18), (1, 27), (8, 15), (12, 38), (15, 33), (4, 25), (9, 33), (6, 16), (12, 43), (13, 32), (22, 40), (4, 32), (2, 9), (15, 17), (26, 23), (3, 27)]"
33,0,33,35,"[(0, 28), (0, 31), (12, 29), (6, 33), (10, 42), (3, 29), (5, 38), (12, 44), (9, 28), (8, 38), (10, 17), (5, 46), (7, 23), (8, 21), (19, 34), (10, 43), (2, 40), (7, 32), (7, 14), (6, 22), (6, 40), (1, 34), (2, 43), (2, 28), (21, 48), (10, 22), (8, 30), (1, 27), (4, 34), (9, 34), (17, 36), (9, 42), (16, 48), (4, 45), (3, 44)]"
34,0,34,24,"[(12, 32), (9, 35), (9, 44), (1, 20), (14, 43), (8, 33), (4, 34), (5, 32), (17, 26), (6, 37), (4, 35), (9, 32), (6, 31), (7, 38), (7, 24), (22, 30), (5, 40), (9, 19), (3, 36), (9, 38), (3, 34), (1, 31), (14, 20), (3, 24)]"
35,0,35,49,"[(0, 16), (0, 30), (7, 26), (14, 24), (22, 32), (2, 43), (5, 28), (5, 35), (7, 33), (7, 42), (13, 27), (19, 30), (1, 42), (1, 44), (0, 40), (1, 40), (0, 45), (15, 19), (9, 39), (3, 35), (9, 42), (9, 27), (1, 25), (2, 38), (3, 23), (7, 27), (19, 32), (2, 34), (7, 38), (9, 24), (11, 46), (5, 33), (3, 28), (16, 37), (2, 39), (0, 38), (12, 34), (4, 33), (6, 29), (9, 29), (3, 44), (1, 22), (9, 15), (6, 43), (0, 48), (24, 39), (12, 30), (3, 41), (5, 42)]"
36,0,36,19,"[(18, 24), (9, 36), (12, 21), (6, 43), (6, 37), (0, 45), (12, 42), (7, 26), (3, 35), (7, 37), (8, 38), (13, 34), (8, 36), (6, 41), (0, 39), (4, 34), (3, 32), (12, 40), (3, 33)]"
37,0,37,22,"[(8, 33), (9, 35), (3, 20), (8, 47), (11, 22), (9, 28), (10, 46), (11, 37), (0, 40), (14, 43), (15, 44), (13, 17), (1, 32), (2, 27), (7, 40), (8, 31), (9, 17), (4, 44), (24, 36), (5, 39), (9, 32), (18, 31)]"
38,0,38,24,"[(0, 31), (0, 35), (4, 29), (16, 49), (32, 41), (4, 39), (5, 33), (6, 44), (8, 35), (6, 32), (17, 41), (0, 45), (10, 34), (4, 46), (7, 48), (10, 48), (2, 46), (2, 49), (23, 45), (9, 48), (6, 36), (7, 33), (18, 41), (8, 36)]"
39,0,39,22,"[(0, 28), (0, 36), (14, 21), (8, 41), (22, 49), (2, 32), (15, 38), (2, 45), (5, 38), (5, 45), (7, 31), (7, 27), (1, 33), (6, 32), (3, 41), (1, 49), (5, 34), (13, 49), (8, 43), (4, 43), (6, 47), (10, 32)]"
40,0,40,49,"[(0, 35), (0, 37), (8, 43), (16, 37), (0, 47), (9, 22), (7, 37), (6, 35), (3, 44), (16, 34), (4, 32), (9, 46), (6, 44), (6, 42), (4, 40), (12, 39), (17, 48), (2, 46), (2, 34), (9, 34), (2, 44), (8, 41), (10, 38), (7, 40), (20, 41), (19, 32), (10, 35), (8, 42), (1, 43), (11, 41), (8, 28), (17, 47), (2, 38), (10, 27), (9, 17), (14, 42), (9, 37), (10, 34), (10, 28), (4, 36), (6, 32), (4, 47), (12, 45), (7, 46), (12, 38), (7, 43), (17, 32), (7, 48), (4, 37)]"
41,0,41,19,"[(0, 16), (12, 28), (11, 47), (6, 48), (2, 46), (7, 45), (5, 41), (3, 39), (16, 33), (0, 43), (8, 21), (2, 34), (3, 32), (5, 23), (10, 47), (8, 36), (5, 42), (15, 26), (2, 39)]"
42,0,42,19,"[(2, 41), (4, 36), (3, 34), (16, 32), (3, 41), (7, 44), (12, 38), (9, 33), (17, 47), (5, 37), (3, 48), (19, 30), (1, 42), (4, 39), (8, 46), (7, 43), (2, 46), (17, 40), (9, 47)]"
43,0,43,27,"[(0, 41), (11, 41), (11, 39), (11, 34), (26, 41), (0, 48), (14, 43), (9, 45), (3, 30), (16, 42), (11, 14), (0, 47), (4, 44), (14, 30), (17, 45), (6, 45), (2, 42), (2, 49), (7, 48), (10, 46), (4, 36), (12, 40), (15, 35), (11, 45), (6, 35), (4, 48), (1, 43)]"
44,0,44,19,"[(11, 28), (0, 48), (16, 36), (15, 43), (4, 31), (8, 49), (15, 45), (11, 47), (9, 41), (2, 43), (14, 15), (1, 23), (15, 33), (6, 29), (5, 37), (17, 41), (11, 38), (9, 39), (2, 33)]"
45,0,45,46,"[(0, 35), (0, 36), (0, 38), (17, 37), (14, 33), (12, 48), (4, 49), (6, 23), (21, 46), (11, 38), (12, 38), (12, 44), (1, 40), (0, 49), (4, 36), (6, 35), (4, 38), (5, 40), (9, 36), (14, 45), (15, 40), (2, 39), (3, 22), (13, 44), (1, 37), (12, 37), (17, 33), (15, 27), (3, 25), (8, 31), (8, 20), (14, 36), (7, 48), (5, 32), (2, 33), (9, 40), (10, 39), (2, 37), (16, 17), (13, 28), (7, 30), (5, 42), (3, 48), (1, 29), (18, 49), (13, 29)]"
46,0,46,22,"[(5, 37), (8, 41), (3, 38), (4, 32), (4, 42), (9, 43), (27, 45), (13, 28), (0, 49), (7, 39), (20, 41), (12, 49), (7, 45), (1, 44), (9, 32), (8, 45), (1, 36), (3, 36), (10, 33), (12, 42), (9, 33), (19, 37)]"
47,0,47,21,"[(0, 40), (0, 43), (12, 49), (15, 38), (3, 32), (9, 35), (10, 36), (31, 49), (20, 39), (12, 30), (7, 46), (16, 32), (22, 30), (1, 35), (5, 41), (19, 40), (2, 34), (2, 46), (17, 45), (3, 42), (13, 40)]"
48,0,48,33,"[(0, 35), (0, 43), (0, 44), (9, 47), (17, 37), (1, 45), (9, 44), (4, 46), (4, 30), (8, 47), (1, 41), (7, 45), (11, 48), (1, 30), (1, 49), (9, 37), (1, 44), (11, 47), (8, 43), (2, 48), (5, 44), (11, 41), (9, 46), (13, 40), (5, 36), (5, 40), (6, 43), (10, 48), (2, 46), (1, 48), (6, 30), (4, 42), (13, 38)]"
49,0,49,20,"[(0, 45), (0, 46), (4, 28), (13, 38), (10, 42), (3, 44), (5, 48), (5, 42), (16, 28), (23, 48), (1, 40), (12, 38), (3, 43), (1, 37), (3, 46), (8, 38), (2, 29), (8, 35), (3, 40), (1, 41)]"
50,1,0,31,"[(0, 1), (18, 2), (18, 3), (12, 4), (2, 8), (5, 6), (17, 4), (5, 9), (8, 8), (5, 5), (4, 3), (9, 3), (5, 14), (10, 23), (24, 14), (29, 6), (8, 4), (4, 14), (12, 0), (3, 4), (2, 3), (3, 0), (21, 8), (9, 5), (7, 1), (8, 6), (9, 6), (19, 15), (1, 2), (12, 7), (1, 6)]"
51,1,1,25,"[(0, 0), (0, 1), (0, 5), (30, 15), (9, 3), (3, 8), (4, 1), (42, 1), (7, 7), (7, 4), (5, 24), (12, 11), (4, 11), (9, 12), (2, 1), (8, 10), (17, 1), (8, 1), (4, 2), (11, 5), (11, 2), (7, 8), (4, 9), (6, 12), (9, 22)]"
52,1,2,19,"[(0, 3), (1, 0), (1, 9), (3, 1), (4, 13), (21, 5), (1, 5), (9, 8), (10, 2), (6, 2), (9, 5), (6, 6), (23, 8), (2, 6), (16, 5), (4, 12), (12, 0), (12, 1), (9, 10)]"
53,1,3,34,"[(0, 1), (0, 14), (0, 28), (10, 13), (9, 11), (12, 3), (12, 0), (2, 6), (2, 12), (14, 0), (12, 18), (12, 5), (7, 2), (13, 8), (15, 10), (9, 3), (1, 4), (4, 13), (8, 18), (13, 10), (11, 5), (3, 11), (13, 20), (4, 15), (17, 6), (3, 24), (3, 6), (7, 12), (3, 16), (20, 5), (6, 6), (12, 6), (9, 1), (5, 9)]"
54,1,4,20,"[(0, 2), (1, 3), (11, 0), (12, 9), (9, 2), (5, 11), (2, 18), (11, 6), (20, 9), (14, 17), (12, 14), (2, 7), (2, 5), (5, 4), (13, 5), (1, 6), (19, 14), (6, 10), (6, 8), (13, 13)]"
55,1,5,25,"[(0, 1), (0, 10), (1, 2), (7, 4), (15, 13), (3, 29), (6, 1), (1, 14), (10, 7), (3, 12), (6, 4), (11, 2), (13, 17), (11, 11), (15, 8), (13, 23), (5, 12), (3, 7), (13, 6), (6, 5), (3, 4), (7, 2), (8, 19), (8, 14), (9, 6)]"
56,1,6,28,"[(1, 0), (1, 4), (8, 1), (5, 30), (19, 15), (2, 2), (16, 13), (2, 12), (6, 18), (7, 1), (25, 7), (8, 13), (2, 0), (4, 7), (8, 15), (13, 12), (5, 1), (6, 5), (7, 18), (3, 11), (11, 4), (8, 6), (12, 0), (3, 18), (9, 14), (2, 4), (4, 11), (2, 21)]"
57,1,7,24,"[(0, 2), (15, 3), (11, 6), (6, 21), (18, 25), (9, 29), (11, 11), (12, 13), (6, 5), (3, 25), (10, 24), (12, 11), (6, 2), (11, 8), (15, 16), (5, 6), (2, 20), (10, 13), (10, 6), (12, 20), (12, 7), (8, 1), (1, 11), (6, 15)]"
58,1,8,28,"[(0, 11), (1, 22), (3, 13), (9, 15), (13, 15), (14, 24), (9, 24), (4, 20), (21, 9), (7, 10), (5, 8), (15, 9), (19, 6), (21, 12), (3, 10), (11, 9), (3, 11), (8, 13), (1, 14), (2, 5), (11, 8), (13, 16), (23, 7), (3, 7), (19, 23), (5, 7), (4, 1), (5, 6)]"
59,1,9,45,"[(0, 4), (0, 12), (0, 31), (1, 2), (12, 17), (17, 11), (15, 4), (29, 9), (8, 5), (15, 0), (8, 9), (2, 30), (5, 7), (18, 9), (4, 0), (10, 23), (2, 8), (20, 20), (4, 9), (11, 23), (10, 3), (17, 1), (10, 15), (1, 17), (5, 3), (12, 19), (5, 9), (2, 7), (16, 21), (15, 5), (6, 8), (7, 23), (5, 6), (5, 17), (4, 4), (6, 14), (9, 13), (9, 6), (6, 9), (5, 4), (14, 8), (4, 13), (3, 7), (14, 20), (9, 12)]"
60,1,10,26,"[(0, 14), (0, 20), (0, 24), (5, 10), (4, 15), (5, 37), (6, 13), (5, 18), (2, 8), (15, 11), (2, 2), (1, 25), (21, 21), (4, 22), (13, 15), (20, 29), (4, 2), (23, 21), (3, 3), (11, 20), (2, 16), (2, 11), (5, 7), (10, 11), (11, 22), (6, 9)]"
61,1,11,29,"[(0, 1), (0, 6), (1, 7), (14, 27), (14, 13), (18, 4), (24, 18), (13, 16), (6, 9), (2, 13), (25, 12), (9, 10), (3, 12), (4, 11), (6, 12), (7, 5), (4, 6), (6, 7), (8, 14), (18, 20), (10, 10), (11, 16), (29, 2), (20, 8), (8, 1), (15, 7), (1, 13), (4, 2), (21, 16)]"
62,1,12,24,"[(0, 13), (0, 20), (14, 7), (19, 11), (2, 2), (8, 8), (10, 16), (2, 10), (6, 20), (12, 10), (14, 0), (6, 9), (3, 7), (18, 23), (14, 26), (12, 11), (5, 18), (11, 14), (13, 3), (3, 15), (15, 14), (11, 11), (9, 24), (10, 3)]"
63,1,13,21,"[(1, 11), (18, 23), (8, 0), (8, 7), (11, 12), (14, 5), (3, 8), (14, 20), (2, 15), (9, 11), (7, 10), (4, 12), (15, 19), (12, 15), (1, 22), (8, 12), (12, 9), (9, 34), (9, 12), (3, 22), (9, 7)]"
64,1,14,32,"[(0, 13), (0, 20), (0, 22), (0, 25), (1, 5), (1, 8), (8, 16), (4, 18), (7, 13), (7, 1), (15, 8), (9, 25), (2, 17), (9, 4), (10, 24), (10, 17), (10, 12), (25, 28), (13, 12), (2, 24), (6, 20), (34, 9), (12, 10), (7, 16), (20, 17), (12, 12), (5, 14), (14, 22), (6, 19), (13, 25), (2, 18), (9, 9)]"
65,1,15,22,"[(6, 18), (3, 16), (15, 23), (17, 23), (11, 13), (7, 17), (8, 38), (6, 25), (8, 28), (9, 13), (22, 15), (7, 7), (7, 19), (3, 10), (9, 38), (9, 24), (9, 16), (10, 39), (3, 14), (14, 26), (2, 24), (2, 21)]"
66,1,16,19,"[(0, 18), (0, 24), (12, 9), (19, 17), (2, 14), (1, 28), (3, 3), (10, 34), (9, 37), (11, 0), (2, 13), (5, 6), (13, 21), (7, 8), (7, 4), (5, 24), (7, 1), (16, 22), (17, 16)]"
67,1,17,19,"[(1, 9), (6, 47), (5, 15), (10, 9), (15, 14), (24, 35), (11, 8), (10, 2), (2, 16), (15, 16), (16, 14), (4, 14), (18, 10), (13, 21), (9, 24), (2, 13), (15, 9), (18, 22), (14, 23)]"
68,1,18,24,"[(0, 7), (0, 12), (0, 17), (7, 18), (16, 23), (14, 17), (12, 32), (9, 13), (6, 9), (15, 32), (15, 20), (6, 26), (8, 13), (11, 38), (7, 16), (12, 12), (9, 3), (6, 18), (3, 28), (4, 14), (1, 28), (5, 8), (5, 21), (14, 36)]"
69,1,19,24,"[(0, 16), (14, 25), (6, 23), (5, 21), (8, 30), (11, 19), (9, 23), (12, 8), (9, 29), (10, 33), (5, 25), (17, 6), (22, 16), (16, 15), (4, 8), (2, 33), (7, 23), (7, 26), (6, 25), (7, 25), (4, 19), (21, 7), (12, 16), (12, 29)]"
70,1,20,19,"[(0, 34), (4, 26), (7, 20), (7, 15), (13, 19), (3, 21), (1, 21), (1, 34), (28, 16), (7, 23), (12, 28), (8, 26), (15, 2), (19, 14), (13, 22), (12, 29), (15, 6), (5, 35), (19, 27)]"
71,1,21,21,"[(0, 16), (0, 21), (1, 20), (14, 15), (5, 5), (7, 27), (7, 15), (7, 24), (19, 20), (2, 23), (13, 12), (14, 32), (15, 28), (3, 28), (13, 33), (23, 25), (11, 15), (8, 15), (17, 48), (1, 31), (4, 31)]"
72,1,22,27,"[(0, 3), (0, 17), (0, 35), (1, 8), (1, 13), (6, 19), (18, 9), (13, 39), (6, 33), (14, 12), (10, 22), (12, 38), (9, 29), (19, 26), (5, 18), (15, 3), (9, 49), (4, 22), (3, 19), (3, 29), (7, 9), (18, 28), (18, 13), (3, 15), (9, 17), (10, 15), (11, 3)]"
73,1,23,27,"[(0, 44), (8, 17), (2, 24), (12, 13), (16, 28), (7, 40), (11, 35), (4, 38), (15, 20), (14, 36), (14, 14), (14, 33), (12, 18), (1, 24), (8, 21), (2, 31), (6, 20), (7, 10), (16, 17), (5, 22), (3, 37), (3, 42), (15, 15), (9, 19), (19, 19), (5, 29), (3, 15)]"
74,1,24,18,"[(1, 23), (3, 20), (9, 14), (13, 20), (2, 12), (15, 33), (12, 23), (14, 30), (18, 29), (12, 18), (8, 39), (2, 21), (15, 14), (21, 26), (12, 19), (6, 26), (10, 33), (14, 31)]"
75,1,25,30,"[(0, 31), (0, 32), (0, 35), (1, 10), (10, 8), (11, 19), (4, 20), (7, 25), (10, 19), (13, 28), (12, 31), (16, 20), (10, 32), (13, 21), (6, 31), (11, 31), (5, 19), (3, 31), (6, 21), (17, 28), (19, 30), (5, 15), (12, 39), (6, 36), (3, 20), (14, 28), (6, 3), (3, 28), (6, 27), (2, 40)]"
76,1,26,22,"[(9, 18), (5, 11), (8, 11), (10, 25), (4, 19), (6, 38), (7, 30), (4, 34), (7, 36), (5, 27), (2, 35), (18, 31), (9, 26), (10, 17), (9, 25), (9, 31), (12, 36), (3, 36), (11, 25), (17, 16), (3, 27), (7, 26)]"
77,1,27,37,"[(0, 17), (0, 30), (0, 32), (0, 33), (9, 40), (24, 28), (4, 21), (7, 19), (16, 23), (17, 37), (15, 24), (1, 47), (7, 23), (2, 22), (25, 30), (20, 43), (4, 28), (9, 28), (14, 28), (11, 35), (12, 31), (18, 22), (14, 24), (4, 23), (15, 20), (6, 31), (6, 42), (11, 16), (3, 31), (18, 39), (10, 32), (8, 21), (2, 20), (10, 27), (7, 32), (13, 29), (10, 17)]"
78,1,28,18,"[(1, 16), (1, 18), (4, 24), (4, 44), (4, 34), (9, 26), (13, 26), (7, 21), (9, 27), (12, 27), (7, 22), (6, 21), (7, 38), (3, 38), (4, 25), (6, 31), (7, 41), (13, 35)]"
79,1,29,20,"[(0, 31), (0, 45), (5, 44), (12, 38), (2, 21), (9, 24), (8, 13), (5, 29), (10, 37), (21, 22), (18, 41), (8, 43), (11, 16), (21, 17), (19, 39), (8, 17), (9, 46), (7, 23), (2, 14), (22, 25)]"
80,1,30,18,"[(0, 48), (7, 37), (14, 29), (2, 30), (12, 31), (6, 30), (42, 45), (4, 32), (14, 48), (3, 21), (22, 29), (14, 14), (9, 35), (13, 37), (5, 35), (5, 19), (14, 33), (13, 39)]"
81,1,31,22,"[(0, 32), (0, 34), (1, 21), (13, 33), (6, 37), (16, 36), (9, 34), (7, 39), (17, 48), (8, 22), (6, 25), (4, 32), (15, 16), (8, 28), (10, 25), (5, 36), (5, 21), (5, 28), (13, 37), (9, 33), (10, 32), (1, 42)]"
82,1,32,20,"[(0, 31), (0, 37), (10, 42), (10, 44), (7, 25), (21, 36), (5, 36), (12, 19), (3, 26), (2, 25), (14, 28), (4, 38), (11, 36), (28, 30), (11, 37), (4, 32), (7, 24), (13, 39), (7, 41), (17, 10)]"
