,x,y,num,connection
57,1,7,23,"[(0, 16), (0, 21), (1, 1), (1, 3), (4, 1), (11, 8), (11, 4), (11, 9), (20, 19), (9, 14), (3, 6), (5, 4), (1, 23), (15, 7), (8, 13), (5, 2), (13, 11), (14, 26), (7, 4), (4, 17), (7, 0), (3, 5), (8, 3)]"
58,1,8,18,"[(1, 6), (10, 12), (3, 9), (5, 5), (2, 9), (11, 20), (12, 0), (10, 9), (13, 7), (10, 15), (20, 15), (8, 10), (15, 4), (3, 15), (8, 6), (8, 4), (13, 21), (6, 7)]"
59,1,9,23,"[(0, 5), (0, 17), (16, 11), (13, 3), (8, 13), (9, 13), (12, 10), (12, 17), (1, 16), (26, 28), (9, 1), (14, 19), (3, 2), (5, 7), (16, 31), (8, 29), (4, 7), (15, 22), (16, 6), (16, 17), (7, 19), (18, 15), (17, 3)]"
60,1,10,18,"[(1, 5), (9, 1), (8, 26), (15, 18), (11, 7), (8, 6), (14, 11), (2, 13), (20, 23), (6, 1), (36, 31), (11, 14), (17, 5), (18, 7), (15, 9), (10, 12), (17, 22), (7, 21)]"
61,1,11,29,"[(2, 6), (8, 6), (3, 19), (2, 8), (12, 7), (11, 25), (8, 20), (1, 17), (12, 5), (25, 9), (8, 13), (11, 18), (2, 5), (10, 31), (13, 13), (26, 39), (12, 0), (12, 6), (2, 26), (16, 24), (7, 8), (2, 3), (5, 11), (13, 10), (3, 14), (10, 10), (5, 3), (12, 36), (3, 3)]"
62,1,12,20,"[(0, 13), (0, 30), (7, 19), (4, 9), (22, 9), (14, 6), (5, 12), (6, 15), (13, 14), (21, 18), (7, 24), (16, 19), (23, 17), (7, 16), (3, 17), (16, 14), (19, 32), (4, 15), (12, 12), (18, 0)]"
63,1,13,19,"[(5, 1), (1, 15), (16, 23), (16, 1), (17, 29), (29, 15), (7, 1), (5, 24), (7, 4), (1, 39), (1, 14), (13, 14), (12, 10), (3, 17), (1, 34), (5, 32), (3, 5), (6, 2), (14, 11)]"
64,1,14,18,"[(0, 17), (1, 13), (9, 8), (13, 20), (3, 23), (9, 7), (17, 8), (11, 8), (10, 10), (3, 6), (12, 22), (7, 30), (7, 25), (14, 12), (12, 7), (10, 16), (7, 17), (4, 25)]"
65,1,15,21,"[(1, 13), (21, 34), (11, 12), (15, 13), (11, 19), (20, 18), (10, 9), (4, 10), (19, 6), (3, 16), (19, 4), (3, 31), (13, 23), (10, 16), (9, 17), (11, 23), (5, 10), (7, 15), (9, 9), (1, 22), (29, 16)]"
66,1,16,20,"[(0, 10), (0, 24), (1, 9), (14, 2), (13, 22), (11, 24), (3, 15), (11, 9), (9, 14), (10, 16), (8, 11), (12, 9), (29, 12), (3, 26), (6, 18), (4, 41), (5, 8), (1, 46), (10, 10), (6, 35)]"
67,1,17,19,"[(0, 1), (0, 25), (1, 11), (25, 12), (15, 30), (24, 25), (6, 30), (4, 16), (9, 40), (7, 4), (6, 29), (4, 13), (14, 26), (6, 3), (14, 24), (8, 24), (3, 7), (9, 18), (12, 32)]"
68,1,18,20,"[(0, 9), (0, 48), (2, 13), (8, 44), (3, 38), (18, 27), (10, 12), (4, 8), (2, 2), (16, 12), (2, 26), (8, 28), (8, 22), (5, 7), (2, 36), (14, 15), (3, 8), (16, 14), (10, 18), (19, 22)]"
69,1,19,23,"[(0, 17), (14, 31), (8, 25), (8, 4), (24, 34), (11, 13), (7, 23), (9, 2), (19, 3), (12, 25), (5, 13), (4, 17), (13, 15), (26, 13), (15, 7), (5, 28), (12, 12), (6, 18), (11, 22), (18, 27), (9, 21), (11, 10), (3, 15)]"
70,1,20,46,"[(0, 7), (0, 11), (0, 17), (0, 20), (0, 30), (0, 35), (2, 28), (4, 13), (10, 10), (11, 28), (4, 35), (12, 29), (2, 33), (6, 35), (1, 24), (2, 4), (12, 25), (9, 7), (10, 11), (7, 12), (8, 12), (15, 11), (14, 30), (31, 28), (2, 15), (12, 13), (14, 22), (7, 25), (2, 40), (16, 33), (26, 15), (8, 24), (17, 25), (21, 33), (5, 38), (6, 12), (11, 23), (2, 35), (5, 22), (9, 10), (8, 11), (9, 9), (20, 14), (1, 38), (19, 26), (7, 45)]"
71,1,21,26,"[(1, 46), (8, 15), (11, 19), (7, 12), (6, 28), (3, 21), (4, 31), (9, 24), (8, 18), (21, 7), (4, 22), (6, 29), (2, 18), (18, 38), (26, 22), (13, 31), (6, 32), (13, 26), (10, 19), (9, 23), (16, 13), (2, 34), (10, 23), (8, 35), (12, 20), (5, 8)]"
72,1,22,21,"[(1, 5), (1, 15), (21, 36), (5, 18), (27, 40), (3, 43), (2, 32), (14, 14), (17, 19), (9, 32), (15, 20), (10, 33), (5, 36), (8, 25), (1, 23), (2, 26), (10, 30), (8, 11), (11, 17), (8, 37), (12, 12)]"
73,1,23,22,"[(0, 7), (1, 7), (1, 22), (14, 10), (2, 20), (3, 17), (9, 31), (6, 19), (3, 31), (17, 25), (5, 3), (11, 26), (4, 30), (16, 22), (8, 29), (10, 44), (5, 10), (15, 19), (17, 15), (2, 26), (11, 11), (8, 32)]"
74,1,24,18,"[(0, 34), (1, 20), (4, 38), (10, 16), (11, 24), (1, 28), (6, 6), (9, 20), (14, 34), (8, 35), (11, 15), (13, 12), (4, 32), (2, 25), (4, 12), (4, 20), (13, 13), (7, 4)]"
75,1,25,22,"[(0, 16), (0, 29), (0, 38), (13, 12), (7, 16), (11, 33), (4, 25), (13, 30), (5, 25), (15, 11), (13, 27), (11, 21), (18, 11), (2, 18), (18, 15), (1, 31), (16, 46), (11, 36), (14, 30), (1, 32), (3, 30), (16, 12)]"
76,1,26,23,"[(9, 41), (9, 23), (21, 26), (2, 36), (7, 24), (22, 15), (8, 22), (21, 11), (12, 23), (14, 30), (9, 35), (3, 39), (10, 35), (4, 14), (9, 29), (7, 35), (5, 26), (9, 36), (4, 26), (3, 32), (3, 20), (14, 22), (21, 17)]"
77,1,27,22,"[(0, 2), (0, 31), (17, 1), (13, 20), (20, 21), (13, 36), (2, 49), (15, 24), (29, 21), (3, 29), (11, 44), (7, 33), (14, 23), (3, 14), (17, 20), (6, 18), (13, 24), (17, 30), (5, 28), (12, 5), (25, 16), (21, 32)]"
78,1,28,19,"[(1, 24), (14, 33), (13, 35), (12, 30), (8, 12), (9, 33), (16, 20), (6, 39), (8, 25), (2, 31), (10, 24), (10, 35), (16, 38), (19, 14), (10, 34), (5, 31), (2, 35), (3, 21), (5, 34)]"
79,1,29,18,"[(0, 22), (0, 29), (10, 44), (13, 23), (1, 42), (7, 42), (13, 38), (4, 11), (8, 24), (16, 21), (16, 15), (1, 40), (8, 35), (8, 36), (12, 23), (15, 25), (13, 31), (2, 48)]"
80,1,30,18,"[(0, 25), (0, 32), (0, 43), (17, 28), (8, 22), (4, 27), (10, 36), (8, 28), (14, 42), (12, 41), (3, 25), (6, 34), (13, 39), (9, 34), (10, 29), (6, 29), (14, 29), (33, 21)]"
81,1,31,34,"[(0, 34), (0, 37), (1, 3), (1, 25), (12, 30), (14, 34), (3, 37), (13, 40), (4, 5), (13, 23), (6, 46), (1, 34), (12, 27), (1, 32), (15, 22), (6, 12), (3, 35), (9, 33), (11, 40), (2, 45), (9, 13), (3, 39), (23, 13), (10, 29), (3, 48), (2, 40), (9, 28), (5, 42), (5, 37), (15, 17), (15, 40), (5, 26), (11, 29), (7, 35)]"
82,1,32,28,"[(0, 39), (1, 25), (1, 31), (4, 33), (17, 30), (5, 39), (14, 19), (6, 22), (8, 43), (11, 27), (7, 14), (2, 35), (8, 29), (22, 42), (14, 41), (2, 36), (8, 22), (1, 33), (12, 41), (19, 30), (16, 40), (20, 30), (6, 36), (5, 31), (7, 36), (13, 26), (11, 33), (17, 34)]"
83,1,33,19,"[(1, 32), (1, 35), (1, 42), (11, 21), (23, 38), (4, 36), (12, 23), (12, 30), (10, 31), (12, 12), (7, 28), (19, 20), (5, 38), (10, 32), (11, 28), (11, 25), (30, 43), (17, 33), (5, 20)]"
84,1,34,42,"[(0, 43), (1, 13), (1, 31), (6, 27), (16, 30), (22, 5), (6, 25), (12, 43), (15, 23), (3, 49), (3, 38), (3, 30), (3, 33), (6, 39), (14, 23), (14, 37), (7, 30), (3, 22), (14, 36), (10, 48), (7, 36), (9, 20), (13, 41), (12, 46), (8, 44), (1, 46), (6, 31), (4, 17), (16, 33), (11, 26), (15, 35), (8, 39), (1, 47), (31, 21), (9, 36), (1, 40), (7, 32), (19, 30), (3, 39), (14, 24), (9, 24), (19, 32)]"
