,x,y,num,connection
20,0,20,21,"[(26, 48), (2, 30), (20, 14), (4, 33), (2, 33), (0, 33), (23, 25), (20, 41), (3, 14), (5, 24), (17, 19), (44, 36), (11, 40), (4, 40), (4, 43), (1, 35), (46, 37), (9, 16), (14, 19), (14, 35), (37, 4)]"
21,0,21,49,"[(0, 16), (15, 18), (2, 5), (17, 24), (2, 35), (22, 10), (15, 20), (6, 15), (2, 12), (4, 6), (6, 13), (15, 13), (0, 29), (12, 24), (6, 5), (13, 35), (23, 40), (30, 27), (17, 50), (14, 7), (11, 27), (0, 33), (19, 6), (29, 17), (11, 34), (39, 43), (14, 35), (16, 6), (23, 19), (39, 64), (32, 17), (15, 40), (10, 23), (0, 37), (8, 28), (5, 67), (6, 36), (6, 27), (6, 37), (5, 24), (41, 4), (21, 2), (16, 25), (36, 20), (18, 38), (2, 14), (15, 29), (4, 16), (3, 28)]"
22,0,22,26,"[(79, 64), (29, 21), (28, 2), (11, 18), (7, 29), (10, 22), (19, 19), (6, 30), (3, 27), (4, 15), (19, 6), (1, 56), (20, 71), (1, 30), (16, 0), (27, 12), (13, 5), (14, 53), (13, 12), (11, 14), (4, 11), (3, 23), (7, 10), (6, 31), (5, 23), (13, 35)]"
23,0,23,18,"[(14, 31), (15, 26), (8, 37), (11, 19), (23, 23), (51, 42), (10, 1), (3, 7), (23, 13), (1, 35), (7, 25), (5, 44), (17, 19), (8, 19), (10, 33), (25, 21), (9, 22), (14, 40)]"
24,0,24,24,"[(8, 22), (8, 18), (45, 1), (31, 32), (4, 21), (3, 32), (15, 25), (2, 15), (9, 42), (28, 38), (3, 2), (6, 26), (27, 13), (9, 12), (8, 62), (15, 31), (11, 68), (23, 25), (4, 39), (0, 29), (13, 38), (15, 18), (1, 26), (9, 22)]"
25,0,25,25,"[(12, 9), (16, 45), (19, 9), (18, 27), (2, 2), (4, 39), (0, 30), (12, 8), (22, 6), (27, 15), (14, 35), (7, 31), (4, 2), (8, 27), (3, 3), (4, 15), (31, 14), (14, 21), (9, 63), (6, 19), (17, 32), (11, 37), (11, 21), (4, 40), (45, 11)]"
26,0,26,23,"[(9, 20), (6, 31), (9, 18), (11, 36), (17, 50), (16, 26), (9, 15), (21, 7), (12, 26), (40, 15), (3, 33), (10, 26), (44, 25), (4, 40), (14, 73), (42, 30), (4, 7), (41, 30), (4, 17), (0, 41), (2, 36), (5, 19), (1, 25)]"
27,0,27,52,"[(33, 23), (5, 16), (29, 11), (27, 27), (1, 17), (23, 21), (2, 29), (13, 34), (7, 20), (19, 20), (9, 41), (26, 25), (26, 31), (12, 9), (10, 20), (1, 29), (6, 11), (2, 16), (17, 34), (15, 35), (10, 58), (29, 26), (16, 27), (6, 38), (15, 36), (2, 42), (5, 30), (1, 41), (2, 38), (38, 15), (10, 30), (9, 32), (9, 39), (23, 16), (2, 19), (33, 37), (9, 18), (1, 6), (26, 22), (10, 40), (34, 38), (20, 45), (0, 58), (27, 49), (7, 22), (20, 37), (19, 18), (11, 41), (14, 43), (15, 29), (4, 22), (35, 63)]"
28,0,28,44,"[(18, 13), (14, 14), (15, 32), (3, 44), (8, 12), (2, 34), (15, 49), (13, 47), (16, 36), (0, 38), (9, 43), (6, 5), (40, 32), (36, 44), (20, 15), (20, 21), (10, 48), (26, 48), (22, 49), (5, 16), (10, 31), (12, 23), (28, 46), (36, 65), (30, 16), (8, 17), (7, 48), (8, 41), (12, 31), (14, 28), (17, 37), (22, 36), (12, 5), (13, 49), (18, 7), (21, 14), (10, 40), (21, 54), (5, 25), (8, 46), (16, 27), (6, 29), (7, 31), (11, 42)]"
29,0,29,23,"[(0, 15), (0, 21), (0, 24), (58, 10), (5, 49), (1, 11), (5, 36), (13, 23), (13, 5), (39, 35), (15, 5), (39, 21), (19, 5), (32, 31), (16, 41), (19, 21), (12, 38), (18, 14), (1, 18), (2, 82), (7, 4), (1, 13), (16, 19)]"
30,0,30,21,"[(0, 14), (0, 25), (8, 51), (24, 7), (7, 13), (7, 27), (9, 34), (10, 35), (14, 38), (70, 44), (15, 25), (4, 39), (19, 21), (9, 42), (11, 38), (22, 45), (17, 21), (16, 43), (7, 38), (7, 60), (12, 18)]"
31,0,31,25,"[(0, 18), (16, 59), (7, 21), (27, 49), (26, 27), (5, 40), (33, 14), (5, 48), (21, 34), (19, 64), (52, 37), (5, 43), (23, 24), (3, 54), (4, 48), (10, 29), (6, 27), (6, 47), (1, 25), (15, 23), (23, 7), (4, 37), (15, 29), (13, 37), (32, 60)]"
32,0,32,28,"[(11, 40), (12, 36), (10, 51), (46, 49), (4, 33), (15, 32), (16, 70), (24, 29), (4, 43), (7, 63), (29, 56), (8, 32), (10, 19), (20, 25), (23, 40), (4, 42), (11, 59), (9, 16), (49, 64), (3, 53), (5, 6), (20, 39), (10, 45), (2, 32), (4, 23), (24, 32), (8, 28), (10, 4)]"
33,0,33,50,"[(0, 20), (0, 21), (8, 38), (10, 48), (27, 40), (28, 4), (9, 25), (26, 17), (4, 29), (7, 29), (3, 73), (22, 41), (24, 43), (31, 37), (26, 38), (3, 52), (2, 52), (41, 43), (4, 49), (10, 43), (17, 42), (7, 15), (49, 25), (21, 36), (16, 64), (9, 30), (12, 32), (5, 15), (9, 27), (2, 36), (46, 61), (2, 48), (2, 12), (10, 38), (28, 10), (3, 20), (1, 30), (13, 51), (2, 57), (30, 36), (13, 24), (4, 37), (19, 7), (29, 72), (11, 40), (23, 30), (1, 0), (20, 61), (17, 47), (22, 20)]"
34,0,34,18,"[(12, 50), (24, 23), (26, 35), (23, 62), (30, 20), (2, 39), (3, 43), (54, 73), (6, 29), (15, 24), (14, 36), (15, 40), (15, 50), (6, 32), (10, 29), (9, 15), (23, 23), (12, 23)]"
35,0,35,24,"[(6, 55), (0, 43), (13, 60), (22, 12), (11, 27), (27, 49), (5, 36), (7, 68), (1, 27), (16, 43), (5, 57), (25, 51), (21, 47), (1, 54), (36, 17), (25, 13), (12, 66), (6, 53), (3, 36), (15, 44), (3, 48), (21, 52), (29, 71), (19, 44)]"
36,0,36,23,"[(24, 48), (9, 34), (39, 27), (21, 72), (13, 45), (23, 72), (13, 20), (22, 43), (20, 63), (14, 43), (15, 30), (9, 23), (23, 48), (23, 16), (0, 47), (22, 7), (18, 71), (20, 26), (12, 4), (11, 16), (15, 26), (42, 33), (22, 54)]"
37,0,37,50,"[(0, 21), (28, 32), (7, 33), (2, 49), (5, 17), (5, 22), (14, 57), (1, 43), (14, 31), (3, 59), (30, 36), (6, 61), (15, 15), (28, 45), (45, 19), (16, 53), (5, 39), (5, 45), (4, 44), (27, 38), (18, 55), (32, 13), (7, 35), (22, 40), (1, 17), (5, 56), (15, 41), (10, 37), (19, 27), (47, 23), (17, 38), (27, 11), (11, 55), (16, 36), (8, 42), (6, 40), (34, 27), (14, 39), (1, 14), (10, 46), (13, 33), (13, 39), (21, 39), (8, 55), (23, 6), (2, 48), (35, 29), (0, 60), (8, 56), (22, 51)]"
38,0,38,27,"[(0, 28), (15, 56), (16, 53), (6, 48), (5, 17), (46, 25), (2, 33), (4, 35), (6, 44), (13, 22), (23, 42), (22, 19), (14, 28), (16, 56), (2, 31), (3, 44), (12, 32), (8, 49), (20, 49), (21, 51), (5, 61), (22, 40), (15, 61), (27, 40), (9, 45), (25, 43), (2, 65)]"
39,0,39,19,"[(6, 53), (2, 53), (18, 39), (29, 54), (5, 44), (19, 27), (26, 43), (12, 62), (31, 44), (9, 41), (3, 24), (26, 52), (36, 20), (44, 35), (3, 45), (10, 22), (0, 42), (18, 19), (2, 20)]"
40,0,40,32,"[(34, 39), (0, 41), (16, 56), (14, 41), (33, 66), (19, 24), (27, 31), (10, 7), (13, 26), (12, 11), (38, 39), (32, 28), (13, 35), (7, 17), (9, 34), (2, 58), (15, 61), (6, 51), (10, 65), (6, 39), (10, 33), (40, 17), (14, 42), (9, 44), (4, 3), (7, 33), (5, 33), (24, 84), (5, 63), (20, 45), (3, 36), (40, 47)]"
41,0,41,35,"[(0, 26), (0, 40), (10, 64), (14, 40), (41, 31), (12, 19), (27, 52), (13, 49), (19, 27), (11, 53), (3, 46), (22, 14), (0, 56), (8, 64), (37, 50), (38, 50), (22, 16), (36, 44), (14, 43), (48, 27), (7, 70), (13, 12), (29, 63), (2, 43), (11, 45), (15, 40), (4, 72), (6, 50), (8, 35), (10, 24), (12, 48), (9, 45), (8, 76), (8, 12), (13, 50)]"
42,0,42,27,"[(0, 39), (11, 37), (22, 32), (17, 38), (13, 18), (15, 42), (20, 22), (19, 24), (9, 44), (13, 28), (16, 23), (2, 30), (2, 75), (12, 29), (15, 40), (10, 29), (18, 27), (10, 54), (13, 59), (48, 69), (12, 36), (3, 59), (27, 28), (5, 17), (29, 70), (7, 57), (21, 41)]"
43,0,43,23,"[(0, 35), (2, 73), (9, 53), (16, 28), (11, 66), (0, 61), (5, 45), (11, 28), (1, 34), (10, 38), (9, 55), (24, 20), (6, 64), (15, 46), (30, 50), (1, 60), (28, 71), (28, 26), (11, 50), (27, 28), (5, 34), (8, 38), (9, 63)]"
44,0,44,39,"[(1, 62), (23, 54), (27, 48), (12, 37), (16, 74), (8, 61), (10, 20), (12, 29), (9, 31), (17, 55), (13, 36), (20, 30), (29, 50), (26, 37), (19, 45), (22, 52), (9, 35), (21, 13), (12, 36), (14, 64), (41, 53), (3, 61), (17, 16), (0, 55), (15, 47), (7, 46), (2, 27), (44, 33), (33, 67), (2, 36), (9, 5), (11, 53), (18, 68), (14, 29), (6, 41), (16, 24), (13, 31), (10, 46), (23, 45)]"
45,0,45,19,"[(5, 49), (17, 57), (13, 48), (26, 65), (21, 72), (22, 65), (7, 60), (3, 32), (17, 58), (1, 41), (29, 51), (28, 75), (23, 63), (14, 36), (5, 31), (4, 50), (1, 38), (17, 55), (19, 48)]"
46,0,46,29,"[(11, 51), (9, 67), (11, 64), (30, 35), (3, 16), (24, 41), (25, 44), (5, 67), (25, 62), (20, 68), (10, 36), (5, 29), (5, 57), (22, 63), (3, 44), (6, 49), (29, 80), (14, 45), (9, 70), (24, 65), (9, 64), (21, 46), (5, 43), (27, 27), (25, 60), (5, 62), (16, 78), (11, 14), (10, 40)]"
47,0,47,26,"[(0, 36), (34, 28), (6, 83), (26, 39), (9, 38), (31, 38), (4, 40), (15, 26), (25, 36), (24, 16), (9, 34), (5, 60), (16, 56), (3, 50), (20, 22), (12, 92), (3, 51), (14, 57), (14, 24), (22, 62), (13, 44), (4, 26), (55, 29), (2, 85), (20, 54), (4, 69)]"
48,0,48,19,"[(0, 49), (20, 32), (4, 47), (14, 57), (24, 51), (19, 31), (17, 59), (3, 27), (11, 70), (16, 29), (14, 49), (30, 38), (7, 36), (14, 27), (16, 46), (22, 68), (13, 53), (19, 39), (14, 80)]"
49,0,49,26,"[(0, 48), (6, 62), (7, 63), (36, 78), (35, 77), (25, 42), (6, 40), (10, 59), (18, 44), (7, 60), (34, 54), (18, 68), (13, 47), (25, 47), (28, 48), (6, 48), (1, 73), (19, 27), (1, 52), (16, 47), (16, 42), (5, 48), (21, 41), (12, 63), (53, 59), (1, 40)]"
50,0,50,31,"[(2, 45), (35, 75), (22, 55), (5, 33), (14, 30), (2, 36), (12, 34), (7, 70), (36, 71), (15, 48), (14, 39), (13, 72), (5, 70), (10, 48), (5, 55), (8, 8), (11, 49), (23, 24), (46, 55), (10, 78), (18, 22), (23, 43), (14, 31), (7, 29), (33, 38), (11, 64), (6, 38), (8, 48), (12, 50), (27, 39), (31, 57)]"
51,0,51,21,"[(12, 63), (6, 68), (6, 44), (21, 42), (21, 22), (41, 85), (32, 47), (15, 49), (2, 71), (10, 89), (14, 62), (2, 40), (16, 58), (13, 41), (2, 22), (4, 53), (20, 49), (11, 37), (20, 51), (16, 42), (9, 26)]"
52,0,52,19,"[(0, 0), (17, 65), (17, 67), (14, 25), (4, 66), (22, 60), (16, 73), (16, 50), (23, 45), (25, 42), (18, 57), (12, 32), (47, 64), (7, 42), (3, 39), (8, 84), (15, 69), (1, 16), (28, 87)]"
53,0,53,23,"[(23, 95), (3, 58), (2, 47), (38, 55), (5, 58), (10, 58), (1, 51), (4, 75), (13, 31), (24, 45), (5, 67), (4, 80), (0, 60), (1, 36), (14, 69), (6, 80), (1, 34), (11, 84), (20, 64), (29, 32), (21, 43), (18, 54), (6, 66)]"
54,0,54,20,"[(9, 60), (27, 67), (17, 49), (18, 54), (14, 50), (17, 38), (3, 52), (2, 43), (9, 61), (8, 68), (20, 48), (20, 45), (2, 48), (5, 76), (28, 97), (17, 51), (9, 49), (5, 59), (20, 63), (26, 66)]"
55,0,55,24,"[(0, 44), (9, 50), (1, 73), (35, 78), (38, 46), (7, 44), (0, 62), (0, 67), (19, 30), (16, 59), (30, 66), (12, 46), (12, 41), (25, 35), (19, 66), (2, 61), (17, 81), (3, 45), (15, 47), (24, 85), (6, 58), (21, 73), (20, 47), (13, 77)]"
56,0,56,23,"[(0, 41), (19, 80), (18, 43), (7, 42), (16, 68), (14, 97), (12, 54), (11, 40), (21, 59), (1, 53), (8, 72), (9, 78), (1, 56), (19, 38), (20, 19), (48, 60), (22, 39), (9, 81), (35, 86), (5, 57), (38, 68), (34, 56), (17, 60)]"
57,0,57,18,"[(6, 54), (7, 27), (52, 76), (3, 60), (15, 64), (20, 43), (3, 58), (14, 69), (17, 27), (19, 84), (8, 49), (0, 72), (1, 76), (21, 71), (14, 47), (25, 64), (34, 36), (19, 44)]"
58,0,58,47,"[(0, 27), (29, 11), (4, 77), (26, 52), (73, 70), (18, 79), (2, 46), (22, 63), (8, 64), (1, 38), (6, 50), (17, 70), (9, 58), (28, 75), (5, 52), (7, 75), (17, 58), (12, 63), (2, 40), (18, 74), (35, 50), (12, 73), (7, 70), (2, 63), (6, 48), (14, 46), (12, 72), (55, 46), (4, 47), (3, 48), (28, 84), (7, 61), (24, 53), (13, 43), (24, 77), (2, 53), (6, 35), (13, 59), (7, 32), (18, 17), (27, 46), (22, 52), (14, 47), (9, 67), (2, 59), (29, 65), (2, 56)]"
59,0,59,39,"[(22, 35), (10, 44), (7, 41), (13, 51), (23, 60), (12, 65), (6, 58), (12, 83), (21, 69), (33, 43), (11, 63), (35, 55), (27, 61), (4, 92), (20, 55), (12, 75), (7, 71), (0, 95), (1, 74), (23, 41), (4, 57), (11, 33), (19, 54), (23, 73), (5, 82), (24, 64), (20, 30), (30, 51), (39, 64), (17, 30), (1, 79), (15, 68), (6, 54), (32, 57), (72, 28), (14, 54), (8, 84), (11, 36), (25, 53)]"
60,0,60,33,"[(0, 37), (0, 53), (49, 79), (0, 85), (11, 54), (21, 71), (31, 54), (7, 58), (16, 62), (17, 51), (21, 66), (11, 52), (11, 74), (4, 60), (2, 38), (29, 33), (11, 55), (0, 71), (35, 71), (1, 67), (2, 84), (32, 38), (9, 46), (38, 61), (12, 71), (4, 63), (8, 46), (9, 65), (18, 63), (5, 85), (3, 23), (30, 56), (6, 52)]"
61,0,61,25,"[(0, 43), (8, 62), (8, 47), (26, 73), (29, 57), (0, 74), (9, 43), (27, 57), (7, 45), (4, 70), (35, 87), (26, 92), (12, 78), (18, 27), (4, 59), (9, 77), (22, 78), (9, 74), (16, 51), (9, 93), (9, 65), (1, 94), (12, 60), (23, 39), (16, 53)]"
62,0,62,32,"[(0, 55), (4, 82), (13, 64), (11, 66), (1, 38), (18, 69), (20, 70), (16, 74), (22, 76), (17, 56), (25, 64), (11, 63), (17, 45), (14, 67), (1, 84), (5, 70), (5, 83), (14, 51), (9, 63), (22, 21), (4, 69), (12, 74), (20, 74), (4, 37), (22, 52), (11, 58), (48, 80), (15, 48), (6, 61), (13, 79), (14, 35), (48, 78)]"
63,0,63,29,"[(10, 65), (24, 66), (16, 66), (14, 81), (13, 62), (2, 78), (36, 77), (7, 69), (42, 62), (11, 70), (1, 77), (16, 60), (15, 54), (16, 79), (9, 47), (27, 86), (9, 72), (16, 47), (25, 66), (49, 43), (23, 74), (12, 50), (17, 65), (1, 68), (8, 58), (21, 36), (17, 86), (10, 64), (8, 52)]"
64,0,64,30,"[(15, 55), (6, 87), (25, 73), (23, 31), (9, 64), (2, 71), (17, 82), (13, 53), (33, 70), (11, 44), (31, 57), (14, 75), (17, 70), (21, 63), (24, 46), (1, 99), (21, 74), (15, 37), (41, 65), (6, 65), (26, 73), (0, 69), (6, 53), (13, 45), (17, 72), (17, 43), (1, 57), (12, 55), (26, 97), (13, 51)]"
65,0,65,28,"[(18, 27), (7, 74), (4, 77), (19, 60), (12, 55), (12, 63), (2, 66), (12, 83), (23, 64), (8, 80), (6, 42), (4, 47), (17, 70), (8, 54), (0, 74), (9, 86), (24, 67), (43, 91), (27, 85), (23, 82), (10, 45), (27, 51), (12, 60), (38, 74), (7, 49), (39, 80), (16, 71), (28, 60)]"
66,0,66,22,"[(9, 51), (27, 51), (27, 69), (36, 49), (15, 90), (9, 84), (36, 78), (3, 84), (13, 41), (0, 91), (19, 71), (5, 54), (6, 82), (12, 64), (7, 51), (2, 78), (23, 31), (3, 54), (17, 60), (7, 66), (15, 69), (24, 91)]"
67,0,67,20,"[(0, 55), (7, 52), (18, 72), (38, 67), (50, 57), (26, 79), (6, 39), (22, 43), (14, 65), (4, 81), (27, 29), (20, 71), (18, 68), (40, 65), (4, 54), (13, 47), (26, 75), (15, 88), (8, 60), (12, 72)]"
68,0,68,19,"[(0, 70), (8, 94), (8, 71), (2, 86), (4, 53), (6, 90), (1, 69), (11, 67), (13, 70), (5, 77), (2, 76), (1, 71), (7, 76), (4, 59), (2, 61), (9, 69), (15, 67), (17, 53), (10, 52)]"
69,0,69,19,"[(0, 64), (18, 81), (17, 79), (22, 44), (14, 62), (3, 44), (0, 71), (34, 84), (8, 62), (30, 50), (28, 52), (6, 90), (5, 91), (6, 79), (15, 67), (4, 56), (23, 67), (2, 75), (10, 71)]"
70,0,70,21,"[(0, 68), (3, 50), (2, 80), (4, 45), (5, 59), (10, 66), (39, 73), (26, 72), (23, 67), (9, 48), (30, 39), (5, 80), (3, 72), (4, 57), (3, 71), (24, 53), (35, 73), (4, 66), (42, 79), (13, 86), (17, 77)]"
71,0,71,19,"[(0, 60), (0, 69), (33, 71), (35, 89), (19, 79), (11, 44), (5, 73), (8, 81), (21, 91), (9, 64), (28, 58), (9, 85), (12, 62), (10, 86), (7, 95), (5, 72), (26, 78), (17, 49), (14, 60)]"
72,0,72,19,"[(0, 57), (1, 78), (9, 70), (10, 87), (13, 47), (29, 82), (24, 77), (19, 66), (2, 53), (8, 51), (12, 68), (6, 79), (17, 71), (21, 74), (12, 58), (7, 91), (39, 3), (31, 48), (8, 85)]"
73,0,73,18,"[(21, 66), (11, 93), (44, 71), (1, 78), (8, 62), (18, 95), (18, 89), (0, 75), (14, 70), (3, 49), (35, 64), (0, 90), (5, 77), (15, 62), (33, 67), (14, 81), (10, 83), (11, 72)]"
74,0,74,34,"[(0, 61), (0, 65), (32, 68), (3, 74), (1, 75), (33, 94), (3, 82), (19, 64), (23, 95), (20, 88), (17, 85), (11, 68), (7, 62), (15, 55), (14, 41), (9, 74), (19, 99), (16, 26), (32, 74), (16, 58), (18, 85), (26, 58), (29, 68), (21, 59), (22, 49), (21, 73), (30, 93), (16, 52), (5, 68), (27, 59), (1, 80), (14, 77), (7, 90), (11, 97)]"
75,0,75,26,"[(0, 73), (7, 98), (11, 75), (3, 59), (24, 86), (5, 68), (23, 70), (8, 91), (5, 72), (8, 75), (9, 77), (5, 88), (20, 97), (31, 82), (9, 75), (6, 94), (9, 84), (12, 60), (16, 72), (12, 70), (6, 96), (19, 74), (18, 82), (30, 72), (1, 55), (9, 91)]"
76,0,76,23,"[(0, 80), (12, 93), (9, 55), (25, 67), (24, 80), (25, 69), (16, 52), (1, 84), (2, 56), (7, 76), (1, 96), (29, 96), (19, 67), (8, 84), (23, 71), (6, 68), (4, 73), (6, 50), (2, 98), (3, 98), (14, 81), (34, 68), (13, 88)]"
77,0,77,18,"[(21, 46), (33, 83), (5, 61), (43, 74), (4, 81), (19, 59), (3, 53), (5, 64), (15, 88), (10, 62), (25, 50), (15, 83), (14, 79), (15, 59), (7, 79), (21, 80), (2, 57), (43, 15)]"
78,0,78,18,"[(20, 84), (3, 89), (13, 50), (10, 53), (3, 39), (10, 75), (11, 84), (29, 69), (4, 68), (10, 62), (2, 84), (5, 84), (5, 44), (0, 79), (3, 66), (31, 50), (14, 98), (38, 80)]"
79,0,79,18,"[(0, 78), (32, 81), (14, 57), (7, 94), (32, 64), (0, 81), (20, 65), (71, 57), (23, 99), (10, 72), (4, 81), (7, 62), (18, 75), (15, 83), (21, 82), (8, 89), (12, 73), (4, 69)]"
80,0,80,22,"[(0, 76), (1, 87), (5, 55), (51, 56), (18, 80), (17, 92), (27, 58), (6, 61), (22, 81), (26, 93), (9, 68), (8, 90), (53, 83), (10, 38), (20, 87), (31, 92), (14, 49), (12, 62), (13, 46), (12, 72), (13, 72), (9, 69)]"
81,0,81,18,"[(0, 79), (2, 87), (12, 97), (0, 82), (8, 76), (23, 82), (19, 92), (29, 36), (24, 73), (40, 83), (17, 96), (33, 65), (16, 97), (38, 82), (32, 79), (42, 60), (22, 82), (16, 77)]"
