,x,y,num,connection
15,0,15,20,"[(0, 3), (25, 23), (4, 31), (19, 27), (25, 28), (6, 7), (24, 3), (1, 10), (15, 41), (6, 21), (9, 16), (28, 28), (5, 24), (12, 4), (18, 15), (20, 5), (13, 3), (19, 15), (30, 24), (3, 57)]"
16,0,16,24,"[(0, 13), (5, 5), (36, 20), (11, 33), (11, 15), (17, 18), (5, 30), (14, 2), (13, 58), (12, 25), (11, 17), (18, 26), (23, 27), (3, 33), (8, 46), (14, 29), (14, 10), (16, 28), (22, 21), (21, 30), (16, 12), (10, 33), (24, 27), (8, 21)]"
17,0,17,26,"[(4, 13), (15, 19), (27, 36), (6, 2), (12, 14), (36, 55), (12, 13), (11, 2), (1, 5), (5, 19), (10, 8), (1, 2), (15, 24), (9, 16), (5, 13), (20, 26), (16, 23), (8, 39), (29, 31), (17, 17), (15, 9), (12, 24), (18, 54), (13, 12), (8, 32), (3, 11)]"
18,0,18,21,"[(4, 10), (12, 17), (14, 18), (8, 40), (14, 47), (18, 33), (16, 21), (27, 27), (0, 37), (29, 28), (7, 15), (12, 43), (37, 15), (11, 9), (0, 67), (4, 15), (16, 22), (14, 4), (3, 32), (30, 15), (13, 54)]"
19,0,19,18,"[(0, 12), (15, 19), (15, 25), (8, 22), (38, 7), (6, 32), (3, 22), (16, 13), (13, 28), (15, 52), (8, 3), (17, 19), (6, 42), (10, 50), (15, 47), (2, 7), (28, 22), (42, 25)]"
20,0,20,22,"[(28, 18), (20, 7), (13, 25), (15, 28), (2, 29), (1, 14), (4, 9), (18, 40), (16, 46), (3, 22), (25, 5), (15, 16), (43, 16), (9, 32), (10, 43), (7, 26), (26, 17), (69, 29), (20, 20), (0, 23), (27, 12), (6, 16)]"
21,0,21,41,"[(22, 22), (12, 38), (7, 69), (25, 40), (11, 44), (3, 21), (39, 19), (7, 34), (20, 53), (3, 15), (13, 26), (7, 20), (27, 57), (19, 19), (24, 8), (31, 33), (1, 6), (14, 35), (0, 29), (24, 32), (11, 36), (10, 27), (17, 22), (30, 16), (37, 16), (19, 22), (7, 27), (17, 38), (16, 54), (11, 29), (21, 29), (5, 32), (35, 38), (3, 41), (1, 18), (22, 57), (17, 40), (2, 20), (20, 9), (46, 41), (11, 11)]"
22,0,22,19,"[(14, 7), (16, 41), (21, 18), (3, 2), (6, 5), (29, 22), (23, 23), (13, 14), (15, 41), (16, 26), (14, 3), (8, 7), (0, 23), (8, 10), (9, 13), (16, 36), (2, 3), (13, 8), (12, 28)]"
23,0,23,20,"[(0, 20), (0, 22), (24, 14), (5, 50), (23, 32), (22, 13), (16, 13), (21, 29), (34, 44), (14, 31), (19, 11), (39, 59), (15, 19), (13, 28), (4, 1), (4, 11), (9, 8), (0, 41), (5, 5), (32, 34)]"
24,0,24,29,"[(7, 18), (16, 17), (17, 11), (10, 16), (18, 45), (15, 30), (3, 26), (11, 25), (4, 37), (3, 14), (11, 15), (40, 38), (5, 7), (12, 24), (9, 19), (6, 2), (24, 32), (71, 45), (12, 38), (32, 35), (3, 0), (10, 46), (14, 26), (20, 36), (9, 7), (8, 50), (45, 34), (10, 19), (26, 35)]"
25,0,25,21,"[(21, 35), (1, 16), (4, 42), (10, 19), (14, 29), (6, 37), (29, 69), (0, 35), (3, 20), (23, 17), (2, 25), (1, 26), (4, 18), (10, 44), (6, 24), (7, 29), (4, 9), (1, 5), (21, 29), (21, 67), (6, 41)]"
26,0,26,34,"[(11, 41), (12, 34), (10, 15), (3, 13), (15, 52), (13, 27), (1, 3), (6, 22), (2, 14), (21, 27), (30, 9), (31, 4), (1, 9), (16, 23), (5, 21), (2, 58), (1, 37), (15, 13), (29, 21), (18, 51), (33, 29), (11, 14), (2, 61), (15, 35), (9, 15), (5, 15), (20, 10), (31, 29), (10, 23), (14, 22), (15, 37), (11, 19), (47, 47), (21, 8)]"
27,0,27,18,"[(7, 20), (17, 39), (9, 12), (30, 24), (2, 0), (0, 37), (11, 17), (8, 30), (3, 13), (10, 37), (2, 18), (12, 37), (12, 25), (9, 27), (11, 51), (11, 78), (6, 14), (10, 22)]"
28,0,28,22,"[(12, 2), (8, 45), (19, 60), (10, 51), (34, 14), (50, 23), (31, 41), (5, 21), (7, 55), (4, 5), (3, 10), (55, 61), (18, 4), (14, 42), (6, 15), (4, 37), (30, 56), (17, 16), (20, 24), (18, 13), (10, 44), (3, 15)]"
29,0,29,37,"[(0, 1), (0, 21), (0, 33), (28, 19), (16, 54), (27, 36), (13, 29), (1, 16), (14, 26), (26, 36), (6, 53), (7, 15), (9, 23), (11, 44), (12, 23), (6, 41), (2, 14), (1, 64), (4, 45), (21, 44), (25, 54), (30, 20), (4, 42), (7, 27), (22, 34), (4, 7), (0, 47), (25, 38), (27, 50), (8, 2), (12, 21), (7, 35), (24, 59), (3, 20), (5, 13), (17, 42), (14, 48)]"
30,0,30,18,"[(0, 35), (6, 40), (15, 62), (7, 19), (9, 27), (8, 15), (2, 25), (14, 27), (16, 39), (6, 24), (21, 33), (13, 29), (2, 21), (14, 40), (20, 45), (1, 57), (24, 32), (9, 16)]"
31,0,31,20,"[(11, 37), (0, 41), (5, 43), (30, 40), (14, 19), (27, 27), (16, 41), (6, 15), (4, 33), (1, 24), (15, 47), (10, 12), (16, 36), (14, 39), (1, 17), (4, 41), (11, 13), (8, 19), (14, 28), (28, 32)]"
32,0,32,19,"[(9, 29), (11, 15), (16, 44), (11, 30), (11, 18), (35, 28), (1, 52), (23, 30), (2, 52), (27, 19), (16, 8), (7, 29), (10, 15), (1, 25), (7, 49), (20, 39), (7, 14), (10, 80), (9, 27)]"
33,0,33,20,"[(0, 29), (8, 14), (31, 39), (10, 46), (14, 38), (3, 11), (9, 13), (12, 34), (20, 59), (5, 38), (20, 24), (44, 12), (28, 19), (5, 13), (25, 22), (13, 53), (18, 30), (62, 29), (13, 25), (4, 55)]"
34,0,34,22,"[(4, 46), (22, 11), (15, 19), (17, 39), (52, 36), (2, 7), (31, 43), (40, 44), (11, 25), (18, 40), (16, 20), (6, 31), (1, 27), (4, 59), (13, 68), (4, 17), (44, 10), (9, 33), (22, 41), (15, 15), (10, 60), (16, 28)]"
35,0,35,22,"[(0, 25), (0, 30), (2, 37), (11, 7), (21, 8), (31, 9), (16, 30), (3, 34), (50, 60), (11, 56), (47, 37), (18, 15), (7, 47), (5, 1), (6, 9), (12, 27), (0, 57), (6, 22), (12, 47), (2, 29), (1, 57), (4, 57)]"
36,0,36,23,"[(0, 14), (8, 20), (13, 32), (15, 50), (40, 77), (2, 41), (8, 54), (8, 57), (3, 30), (14, 53), (24, 42), (10, 45), (40, 19), (17, 53), (17, 37), (12, 9), (4, 45), (6, 31), (11, 18), (16, 24), (15, 10), (0, 46), (19, 33)]"
37,0,37,50,"[(0, 18), (0, 27), (35, 17), (1, 28), (8, 36), (11, 50), (25, 58), (12, 30), (31, 19), (18, 53), (9, 50), (22, 29), (2, 4), (9, 49), (34, 17), (14, 44), (9, 43), (34, 47), (0, 52), (27, 44), (6, 37), (7, 65), (45, 47), (21, 12), (48, 38), (29, 39), (14, 34), (26, 19), (7, 36), (55, 47), (12, 51), (6, 3), (23, 18), (21, 23), (10, 29), (14, 51), (27, 66), (5, 59), (21, 60), (20, 86), (7, 34), (9, 34), (3, 24), (23, 41), (2, 60), (22, 24), (12, 29), (20, 11), (11, 44), (32, 63)]"
38,0,38,24,"[(7, 26), (2, 21), (3, 65), (8, 45), (19, 40), (15, 53), (26, 22), (15, 41), (23, 43), (8, 39), (20, 59), (16, 52), (21, 47), (5, 34), (3, 36), (26, 35), (6, 42), (11, 37), (12, 26), (26, 61), (16, 56), (0, 53), (11, 55), (23, 49)]"
39,0,39,43,"[(1, 26), (40, 37), (48, 33), (27, 61), (4, 61), (3, 34), (1, 29), (17, 46), (1, 44), (27, 48), (22, 16), (21, 48), (14, 62), (3, 45), (28, 42), (32, 43), (8, 43), (1, 50), (9, 52), (25, 12), (11, 57), (13, 48), (2, 55), (4, 40), (8, 39), (8, 32), (6, 62), (33, 59), (31, 49), (29, 13), (2, 39), (5, 28), (25, 30), (10, 31), (5, 24), (30, 54), (7, 37), (18, 49), (2, 24), (16, 31), (23, 9), (7, 19), (13, 46)]"
40,0,40,25,"[(8, 49), (1, 57), (9, 39), (23, 29), (15, 17), (14, 48), (4, 66), (2, 23), (12, 44), (14, 47), (19, 35), (25, 18), (3, 63), (2, 39), (7, 25), (22, 43), (1, 56), (27, 74), (26, 43), (14, 31), (17, 34), (11, 52), (12, 55), (4, 62), (7, 40)]"
41,0,41,26,"[(0, 23), (0, 31), (2, 40), (3, 35), (23, 38), (8, 31), (11, 31), (16, 32), (21, 31), (6, 43), (10, 55), (17, 62), (21, 37), (14, 63), (36, 50), (9, 1), (10, 54), (9, 49), (18, 54), (7, 16), (25, 16), (8, 36), (29, 27), (11, 50), (12, 49), (9, 44)]"
42,0,42,18,"[(7, 63), (18, 47), (10, 53), (4, 58), (14, 63), (1, 52), (24, 16), (34, 42), (26, 38), (2, 37), (1, 33), (24, 60), (43, 31), (9, 64), (7, 72), (24, 42), (17, 18), (33, 73)]"
43,0,43,25,"[(10, 38), (3, 35), (20, 45), (1, 73), (13, 34), (16, 34), (19, 34), (16, 2), (20, 22), (10, 61), (14, 47), (27, 37), (13, 44), (39, 58), (24, 46), (1, 16), (26, 29), (1, 38), (52, 16), (23, 39), (25, 39), (14, 51), (15, 48), (3, 32), (3, 46)]"
44,0,44,26,"[(8, 65), (1, 25), (10, 28), (10, 67), (7, 33), (14, 33), (24, 63), (17, 74), (21, 64), (10, 14), (15, 53), (10, 51), (2, 62), (11, 60), (14, 57), (7, 39), (24, 54), (41, 71), (15, 59), (17, 65), (9, 26), (15, 36), (24, 49), (7, 63), (3, 32), (2, 67)]"
45,0,45,18,"[(22, 54), (1, 62), (8, 48), (6, 39), (16, 60), (44, 66), (21, 32), (8, 26), (10, 44), (8, 45), (11, 28), (17, 36), (11, 57), (6, 38), (12, 24), (9, 38), (8, 62), (24, 64)]"
46,0,46,18,"[(0, 36), (7, 52), (11, 54), (6, 67), (22, 12), (11, 39), (5, 61), (45, 49), (9, 40), (19, 35), (19, 75), (10, 62), (12, 87), (6, 30), (9, 8), (23, 25), (28, 35), (10, 38)]"
47,0,47,19,"[(0, 29), (25, 29), (17, 53), (13, 61), (6, 57), (22, 51), (8, 23), (10, 43), (10, 25), (6, 38), (20, 70), (22, 37), (11, 74), (44, 48), (17, 51), (10, 37), (14, 17), (13, 52), (0, 53)]"
48,0,48,20,"[(17, 55), (14, 34), (33, 60), (18, 66), (10, 89), (10, 61), (17, 24), (7, 26), (21, 61), (1, 48), (7, 40), (44, 27), (9, 52), (8, 48), (4, 61), (29, 36), (15, 52), (8, 39), (2, 52), (26, 23)]"
49,0,49,37,"[(40, 2), (24, 52), (19, 40), (7, 62), (15, 33), (7, 53), (12, 35), (0, 54), (26, 36), (5, 52), (32, 72), (21, 65), (6, 79), (27, 39), (5, 68), (8, 62), (13, 65), (2, 55), (22, 90), (16, 48), (9, 54), (32, 70), (37, 55), (6, 55), (1, 49), (12, 65), (18, 34), (27, 54), (18, 53), (12, 51), (25, 61), (19, 50), (15, 58), (7, 42), (1, 45), (10, 48), (17, 16)]"
50,0,50,22,"[(22, 47), (5, 65), (12, 29), (45, 41), (17, 47), (12, 65), (3, 29), (1, 38), (28, 14), (18, 58), (11, 40), (3, 72), (19, 58), (12, 45), (7, 44), (1, 66), (4, 28), (22, 37), (3, 70), (4, 70), (27, 79), (29, 55)]"
51,0,51,47,"[(11, 34), (21, 41), (12, 59), (2, 64), (3, 39), (10, 66), (4, 47), (0, 65), (31, 42), (7, 47), (7, 48), (17, 41), (12, 22), (7, 35), (16, 45), (28, 46), (0, 79), (11, 53), (32, 41), (17, 31), (22, 29), (7, 45), (19, 45), (39, 61), (15, 59), (21, 15), (1, 50), (17, 48), (15, 41), (5, 58), (7, 69), (31, 18), (5, 59), (22, 62), (2, 39), (39, 82), (22, 56), (11, 56), (5, 73), (3, 64), (17, 95), (3, 53), (40, 81), (10, 46), (19, 13), (21, 37), (38, 45)]"
52,0,52,29,"[(0, 37), (33, 52), (17, 60), (6, 43), (10, 56), (29, 56), (2, 49), (3, 39), (6, 58), (3, 24), (11, 35), (9, 61), (5, 57), (9, 54), (4, 31), (15, 57), (25, 33), (2, 20), (8, 67), (5, 40), (15, 61), (1, 41), (13, 40), (12, 64), (11, 62), (5, 42), (24, 48), (17, 36), (15, 56)]"
53,0,53,30,"[(0, 38), (0, 47), (20, 61), (18, 63), (18, 53), (0, 75), (20, 62), (17, 27), (2, 52), (26, 55), (7, 65), (4, 45), (8, 50), (18, 67), (2, 78), (4, 66), (6, 53), (27, 72), (14, 59), (14, 47), (23, 58), (1, 50), (5, 51), (26, 82), (30, 53), (1, 42), (13, 47), (7, 13), (28, 61), (21, 87)]"
54,0,54,18,"[(0, 49), (6, 58), (20, 61), (13, 49), (10, 45), (6, 82), (9, 31), (13, 59), (19, 49), (4, 46), (11, 57), (5, 50), (2, 28), (3, 51), (8, 52), (2, 78), (10, 63), (3, 79)]"
55,0,55,26,"[(17, 56), (23, 55), (21, 59), (5, 69), (17, 66), (10, 78), (3, 68), (21, 91), (24, 62), (5, 73), (32, 10), (27, 57), (40, 64), (15, 46), (19, 46), (5, 53), (3, 78), (0, 57), (5, 52), (22, 43), (4, 72), (25, 81), (19, 49), (13, 79), (12, 61), (2, 73)]"
56,0,56,21,"[(2, 47), (3, 46), (1, 44), (6, 45), (4, 67), (5, 44), (28, 12), (3, 32), (11, 35), (10, 58), (21, 39), (6, 59), (22, 33), (7, 56), (13, 55), (20, 46), (19, 92), (9, 68), (29, 64), (14, 80), (49, 49)]"
57,0,57,27,"[(0, 35), (0, 55), (19, 49), (16, 68), (4, 29), (3, 66), (3, 51), (16, 83), (17, 70), (32, 96), (10, 59), (12, 67), (6, 53), (33, 60), (1, 55), (14, 53), (19, 63), (3, 44), (17, 53), (9, 64), (34, 55), (2, 35), (9, 53), (8, 41), (1, 76), (17, 48), (10, 40)]"
58,0,58,18,"[(10, 58), (23, 88), (25, 60), (16, 53), (22, 47), (19, 44), (8, 55), (13, 81), (4, 52), (27, 39), (29, 71), (10, 48), (4, 60), (18, 57), (5, 74), (11, 17), (19, 76), (25, 41)]"
59,0,59,43,"[(33, 41), (13, 64), (1, 69), (74, 41), (25, 56), (27, 46), (13, 33), (1, 77), (13, 67), (16, 38), (5, 52), (21, 70), (13, 47), (5, 34), (11, 53), (10, 51), (8, 88), (3, 40), (46, 85), (26, 73), (5, 73), (21, 59), (55, 41), (25, 63), (18, 32), (12, 70), (6, 75), (10, 44), (15, 13), (2, 69), (25, 66), (1, 58), (4, 44), (23, 69), (3, 59), (17, 68), (4, 70), (13, 52), (20, 59), (32, 36), (14, 61), (14, 34), (15, 57)]"
60,0,60,42,"[(51, 72), (5, 50), (19, 46), (23, 61), (24, 76), (14, 64), (8, 51), (19, 67), (31, 76), (24, 53), (1, 24), (15, 52), (1, 72), (4, 55), (4, 88), (5, 71), (7, 71), (21, 71), (23, 81), (28, 85), (29, 61), (6, 43), (0, 67), (1, 49), (10, 82), (16, 35), (27, 50), (10, 81), (17, 81), (33, 43), (17, 59), (16, 57), (18, 91), (13, 72), (5, 98), (20, 61), (18, 61), (8, 63), (4, 52), (4, 77), (16, 59), (17, 71)]"
61,0,61,24,"[(5, 38), (8, 47), (36, 47), (8, 75), (19, 73), (13, 52), (2, 74), (9, 61), (0, 92), (25, 94), (17, 63), (33, 65), (16, 78), (18, 40), (6, 77), (15, 46), (26, 41), (8, 88), (15, 85), (28, 55), (14, 71), (11, 47), (9, 50), (15, 66)]"
62,0,62,18,"[(43, 63), (4, 66), (5, 60), (14, 51), (10, 49), (17, 89), (6, 66), (12, 73), (9, 61), (9, 39), (17, 39), (0, 94), (1, 56), (4, 42), (2, 50), (4, 78), (13, 49), (25, 90)]"
63,0,63,23,"[(4, 71), (23, 49), (7, 85), (11, 48), (16, 57), (12, 53), (1, 62), (26, 66), (26, 68), (11, 86), (18, 64), (59, 23), (22, 52), (26, 55), (19, 40), (12, 51), (8, 71), (10, 85), (13, 62), (10, 76), (4, 82), (17, 67), (9, 83)]"
64,0,64,36,"[(31, 71), (3, 71), (11, 71), (30, 88), (27, 88), (4, 71), (18, 45), (32, 87), (24, 71), (11, 55), (37, 51), (1, 89), (3, 65), (8, 91), (6, 65), (9, 45), (10, 48), (8, 50), (46, 48), (9, 78), (12, 67), (33, 54), (19, 70), (9, 65), (22, 77), (41, 51), (14, 81), (19, 73), (6, 60), (22, 19), (14, 67), (7, 94), (4, 87), (0, 94), (4, 93), (18, 59)]"
65,0,65,26,"[(0, 51), (6, 75), (1, 34), (9, 66), (15, 80), (17, 79), (6, 71), (19, 51), (30, 83), (1, 61), (16, 79), (21, 61), (4, 84), (17, 34), (21, 84), (5, 53), (39, 86), (10, 50), (8, 63), (8, 73), (11, 44), (19, 20), (0, 84), (9, 65), (16, 74), (31, 63)]"
66,0,66,19,"[(9, 55), (1, 84), (21, 52), (1, 44), (23, 58), (1, 24), (15, 65), (18, 54), (4, 64), (2, 74), (26, 65), (11, 39), (8, 48), (23, 61), (19, 92), (12, 74), (17, 76), (17, 80), (1, 85)]"
67,0,67,40,"[(0, 18), (0, 60), (6, 72), (1, 86), (27, 66), (13, 69), (5, 63), (23, 76), (17, 91), (15, 76), (10, 75), (4, 71), (16, 41), (20, 76), (4, 42), (8, 70), (0, 78), (5, 89), (13, 68), (15, 79), (9, 64), (31, 73), (12, 58), (21, 77), (7, 59), (23, 83), (6, 64), (6, 62), (17, 63), (9, 43), (15, 80), (12, 73), (27, 74), (9, 76), (14, 89), (8, 47), (0, 81), (3, 77), (5, 74), (17, 64)]"
68,0,68,19,"[(8, 98), (4, 82), (13, 67), (18, 67), (20, 34), (23, 73), (33, 74), (17, 44), (20, 50), (26, 91), (15, 47), (26, 45), (27, 66), (14, 73), (13, 50), (22, 86), (18, 84), (22, 78), (12, 52)]"
69,0,69,20,"[(9, 60), (25, 66), (29, 58), (10, 97), (7, 61), (16, 74), (26, 70), (15, 68), (8, 99), (14, 67), (15, 85), (15, 46), (1, 79), (19, 88), (2, 80), (9, 59), (13, 90), (10, 89), (11, 59), (7, 71)]"
70,0,70,19,"[(15, 68), (27, 27), (45, 86), (10, 62), (11, 81), (9, 66), (4, 60), (3, 73), (10, 98), (3, 56), (1, 73), (9, 94), (5, 98), (17, 59), (30, 95), (46, 56), (1, 63), (2, 88), (15, 67)]"
71,0,71,24,"[(25, 51), (20, 42), (3, 81), (12, 99), (11, 67), (19, 74), (13, 48), (11, 86), (9, 88), (13, 29), (28, 56), (37, 70), (7, 79), (7, 64), (10, 85), (10, 89), (32, 55), (3, 78), (26, 79), (24, 72), (3, 70), (15, 79), (1, 61), (1, 86)]"
72,0,72,21,"[(19, 89), (15, 74), (9, 69), (15, 87), (5, 51), (40, 96), (1, 83), (16, 82), (4, 83), (11, 55), (2, 73), (30, 66), (21, 69), (12, 57), (25, 68), (5, 77), (21, 73), (4, 69), (16, 90), (9, 57), (13, 61)]"
73,0,73,24,"[(6, 91), (34, 51), (2, 86), (7, 52), (13, 77), (18, 87), (6, 88), (19, 85), (10, 39), (8, 54), (4, 42), (2, 89), (26, 76), (12, 49), (13, 51), (4, 77), (7, 94), (21, 63), (16, 89), (10, 70), (14, 48), (2, 68), (31, 71), (11, 72)]"
74,0,74,32,"[(26, 79), (15, 51), (28, 84), (1, 79), (40, 68), (16, 45), (2, 59), (1, 75), (30, 10), (13, 68), (31, 0), (23, 81), (18, 76), (6, 51), (0, 79), (13, 43), (8, 74), (8, 85), (11, 73), (17, 83), (5, 57), (1, 60), (2, 99), (8, 71), (30, 72), (7, 57), (12, 75), (6, 58), (7, 84), (6, 77), (26, 78), (4, 85)]"
75,0,75,27,"[(0, 53), (15, 89), (10, 81), (33, 74), (1, 83), (8, 80), (10, 61), (6, 66), (13, 54), (12, 98), (7, 53), (1, 90), (6, 60), (13, 76), (11, 72), (30, 86), (16, 84), (6, 86), (2, 77), (23, 75), (22, 31), (1, 64), (23, 78), (9, 81), (22, 76), (9, 64), (17, 69)]"
76,0,76,22,"[(30, 54), (19, 82), (6, 79), (37, 44), (12, 77), (22, 82), (5, 52), (10, 87), (6, 87), (30, 87), (21, 36), (27, 66), (6, 83), (6, 68), (7, 88), (0, 79), (4, 68), (10, 72), (18, 78), (25, 78), (16, 71), (27, 96)]"
77,0,77,19,"[(7, 97), (28, 41), (8, 78), (51, 63), (48, 67), (19, 49), (19, 60), (8, 94), (13, 58), (26, 77), (11, 62), (4, 61), (13, 69), (15, 88), (4, 39), (3, 65), (7, 39), (11, 52), (11, 80)]"
78,0,78,27,"[(0, 67), (5, 74), (15, 54), (4, 85), (11, 55), (28, 75), (11, 91), (14, 83), (4, 95), (4, 81), (6, 88), (12, 61), (22, 77), (27, 65), (20, 81), (29, 77), (27, 82), (16, 83), (10, 79), (11, 56), (1, 62), (22, 81), (7, 87), (19, 88), (5, 47), (3, 84), (8, 61)]"
79,0,79,43,"[(0, 51), (0, 74), (0, 76), (24, 88), (27, 72), (2, 83), (13, 99), (1, 91), (18, 79), (31, 58), (5, 84), (12, 53), (71, 60), (22, 78), (11, 87), (6, 88), (24, 68), (3, 79), (22, 86), (8, 75), (24, 57), (5, 86), (12, 79), (7, 92), (3, 53), (10, 71), (1, 78), (12, 56), (32, 86), (6, 74), (1, 60), (10, 72), (39, 88), (5, 75), (3, 84), (45, 68), (4, 85), (21, 59), (17, 85), (7, 80), (9, 75), (37, 96), (0, 80)]"
80,0,80,19,"[(0, 79), (20, 72), (32, 67), (29, 59), (8, 55), (11, 95), (18, 72), (15, 85), (6, 71), (18, 95), (4, 74), (16, 79), (21, 85), (13, 68), (7, 75), (24, 58), (4, 79), (0, 88), (16, 54)]"
81,0,81,18,"[(0, 67), (22, 96), (5, 73), (2, 70), (18, 72), (4, 83), (8, 66), (3, 78), (5, 71), (7, 98), (27, 95), (22, 89), (8, 92), (2, 38), (22, 72), (14, 91), (12, 87), (1, 83)]"
82,0,82,20,"[(0, 97), (11, 83), (1, 75), (5, 91), (8, 71), (3, 75), (14, 64), (16, 47), (27, 95), (30, 77), (8, 86), (26, 90), (4, 86), (23, 83), (7, 87), (17, 85), (24, 92), (22, 96), (19, 95), (19, 97)]"
