,x,y,num,connection
10,0,10,49,"[(0, 1), (6, 8), (34, 24), (7, 14), (8, 3), (21, 31), (7, 20), (20, 18), (20, 22), (14, 8), (15, 3), (13, 1), (3, 30), (7, 13), (6, 18), (9, 28), (1, 3), (11, 9), (16, 4), (9, 26), (2, 4), (12, 6), (10, 11), (4, 14), (12, 13), (3, 28), (8, 5), (12, 9), (1, 11), (15, 4), (21, 3), (23, 12), (5, 11), (10, 4), (7, 12), (1, 12), (4, 16), (8, 9), (6, 23), (6, 16), (3, 15), (16, 6), (16, 14), (16, 16), (19, 11), (3, 22), (22, 5), (8, 6), (4, 13)]"
11,0,11,20,"[(0, 1), (6, 1), (6, 16), (13, 1), (10, 9), (9, 0), (5, 14), (7, 10), (7, 16), (1, 0), (7, 37), (11, 19), (11, 2), (5, 15), (2, 0), (5, 10), (20, 14), (8, 7), (9, 23), (28, 2)]"
12,0,12,40,"[(19, 9), (3, 4), (3, 13), (10, 8), (22, 6), (6, 6), (9, 11), (1, 22), (4, 5), (3, 8), (7, 28), (17, 11), (12, 14), (20, 8), (26, 12), (0, 23), (16, 20), (3, 27), (1, 16), (0, 16), (13, 24), (6, 7), (2, 16), (10, 23), (11, 21), (5, 14), (8, 2), (10, 11), (14, 19), (12, 11), (16, 9), (4, 2), (18, 0), (11, 24), (18, 7), (0, 13), (7, 0), (9, 22), (1, 18), (13, 16)]"
13,0,13,22,"[(0, 1), (0, 12), (2, 1), (13, 16), (10, 31), (6, 5), (11, 13), (14, 26), (24, 8), (7, 23), (9, 19), (2, 20), (6, 21), (4, 22), (1, 20), (2, 16), (5, 20), (2, 3), (14, 16), (11, 5), (0, 16), (2, 2)]"
14,0,14,21,"[(7, 12), (5, 11), (23, 15), (18, 9), (15, 24), (14, 14), (6, 20), (9, 27), (17, 20), (2, 24), (28, 16), (3, 18), (19, 10), (3, 4), (0, 24), (8, 0), (17, 9), (2, 3), (13, 27), (1, 18), (4, 11)]"
15,0,15,22,"[(0, 7), (8, 2), (11, 12), (6, 21), (12, 11), (3, 14), (17, 5), (19, 25), (10, 24), (9, 33), (11, 11), (5, 25), (1, 24), (7, 7), (3, 12), (2, 4), (11, 24), (12, 8), (3, 11), (1, 26), (5, 3), (12, 34)]"
16,0,16,44,"[(0, 4), (0, 12), (0, 13), (2, 12), (6, 4), (16, 32), (5, 11), (1, 17), (1, 29), (7, 26), (1, 13), (20, 14), (27, 24), (14, 15), (9, 17), (6, 20), (2, 16), (18, 28), (1, 8), (38, 2), (7, 7), (6, 23), (3, 40), (11, 21), (6, 19), (6, 11), (6, 33), (19, 32), (10, 24), (10, 20), (4, 16), (8, 14), (3, 27), (10, 27), (7, 36), (6, 17), (3, 16), (15, 29), (18, 7), (2, 25), (8, 22), (9, 3), (8, 25), (11, 16)]"
17,0,17,18,"[(2, 18), (11, 7), (15, 12), (12, 27), (8, 11), (23, 30), (5, 5), (19, 24), (20, 8), (8, 18), (5, 31), (13, 18), (8, 6), (15, 35), (5, 9), (4, 28), (14, 30), (4, 6)]"
18,0,18,19,"[(0, 1), (11, 27), (13, 21), (26, 15), (6, 25), (9, 11), (2, 21), (5, 16), (9, 26), (3, 20), (15, 13), (4, 17), (2, 9), (1, 7), (8, 13), (5, 15), (7, 21), (12, 31), (8, 25)]"
19,0,19,29,"[(11, 11), (16, 25), (21, 24), (13, 24), (1, 17), (6, 5), (3, 30), (5, 7), (8, 2), (2, 26), (12, 24), (13, 27), (18, 28), (16, 3), (18, 12), (15, 3), (5, 34), (12, 11), (4, 19), (4, 15), (2, 25), (19, 14), (17, 14), (21, 8), (5, 11), (1, 16), (3, 31), (11, 24), (8, 9)]"
20,0,20,45,"[(23, 19), (1, 11), (21, 31), (10, 27), (7, 25), (8, 15), (11, 13), (8, 23), (11, 18), (2, 10), (15, 18), (8, 9), (15, 26), (14, 34), (8, 22), (12, 25), (16, 33), (1, 23), (12, 13), (10, 14), (4, 21), (20, 32), (17, 19), (5, 15), (3, 21), (11, 16), (1, 30), (6, 3), (7, 14), (17, 25), (4, 27), (5, 26), (3, 38), (4, 30), (16, 16), (1, 3), (6, 5), (18, 25), (4, 7), (22, 14), (6, 20), (13, 17), (2, 19), (13, 7), (1, 7)]"
21,0,21,37,"[(5, 13), (13, 21), (8, 3), (4, 28), (2, 23), (7, 19), (6, 23), (14, 18), (7, 22), (16, 28), (6, 32), (14, 1), (20, 25), (10, 21), (6, 42), (6, 6), (11, 25), (15, 8), (3, 35), (5, 27), (23, 10), (17, 28), (6, 13), (14, 28), (14, 26), (3, 29), (14, 25), (4, 30), (2, 38), (10, 22), (17, 21), (3, 42), (9, 28), (19, 13), (1, 21), (7, 6), (8, 9)]"
22,0,22,21,"[(6, 31), (19, 22), (4, 26), (10, 25), (6, 20), (5, 29), (11, 15), (7, 31), (7, 34), (20, 24), (21, 8), (16, 22), (8, 17), (12, 7), (18, 14), (13, 18), (8, 4), (15, 37), (7, 22), (5, 33), (5, 37)]"
23,0,23,18,"[(0, 6), (0, 12), (27, 30), (4, 24), (13, 14), (20, 38), (9, 17), (0, 26), (14, 4), (12, 11), (16, 20), (5, 23), (6, 23), (19, 22), (1, 11), (1, 39), (5, 14), (5, 29)]"
24,0,24,22,"[(0, 14), (9, 34), (10, 18), (9, 39), (6, 39), (13, 23), (16, 38), (7, 21), (3, 7), (7, 8), (7, 33), (7, 23), (1, 22), (16, 14), (23, 31), (17, 11), (23, 14), (7, 25), (5, 29), (15, 10), (16, 22), (20, 17)]"
25,0,25,27,"[(17, 30), (3, 26), (4, 18), (0, 28), (17, 14), (3, 27), (17, 28), (10, 35), (19, 23), (8, 33), (15, 23), (1, 19), (12, 28), (20, 19), (8, 26), (4, 30), (0, 26), (15, 26), (14, 28), (1, 23), (2, 31), (16, 33), (12, 21), (26, 20), (14, 21), (0, 33), (22, 23)]"
26,0,26,30,"[(0, 23), (0, 25), (12, 39), (10, 22), (4, 49), (5, 34), (17, 20), (2, 33), (4, 43), (2, 15), (13, 15), (24, 30), (6, 41), (3, 42), (22, 28), (8, 8), (11, 28), (6, 42), (5, 11), (14, 15), (5, 27), (14, 30), (11, 37), (8, 16), (4, 32), (6, 32), (1, 28), (6, 25), (14, 18), (2, 32)]"
27,0,27,30,"[(9, 14), (2, 30), (23, 23), (19, 37), (12, 21), (7, 43), (10, 27), (6, 26), (9, 30), (7, 14), (5, 48), (12, 32), (2, 29), (14, 12), (1, 31), (10, 36), (5, 28), (14, 41), (14, 36), (13, 26), (8, 22), (8, 35), (13, 22), (9, 34), (9, 35), (15, 22), (5, 20), (12, 12), (17, 30), (0, 41)]"
28,0,28,20,"[(0, 25), (9, 27), (14, 26), (22, 27), (11, 12), (0, 35), (4, 15), (9, 25), (18, 27), (6, 22), (5, 26), (17, 14), (5, 30), (8, 43), (8, 40), (7, 23), (12, 30), (9, 29), (1, 40), (11, 33)]"
29,0,29,22,"[(5, 32), (12, 28), (7, 31), (16, 20), (6, 20), (4, 23), (12, 14), (9, 22), (5, 12), (10, 14), (19, 33), (12, 16), (4, 34), (10, 33), (9, 42), (14, 31), (22, 38), (7, 41), (15, 30), (12, 31), (1, 12), (14, 38)]"
30,0,30,18,"[(17, 38), (27, 25), (4, 20), (9, 32), (2, 28), (10, 18), (10, 43), (14, 25), (18, 33), (5, 22), (5, 32), (4, 38), (8, 37), (3, 23), (3, 34), (21, 34), (19, 32), (7, 14)]"
31,0,31,24,"[(3, 37), (15, 42), (3, 22), (16, 31), (10, 10), (0, 47), (17, 14), (8, 30), (4, 4), (7, 24), (12, 38), (15, 22), (27, 23), (11, 16), (5, 41), (11, 42), (4, 22), (14, 19), (13, 31), (9, 28), (11, 31), (22, 30), (18, 23), (18, 32)]"
32,0,32,20,"[(6, 34), (3, 36), (10, 47), (7, 49), (1, 24), (14, 45), (24, 47), (3, 14), (7, 29), (11, 36), (8, 24), (2, 13), (5, 20), (8, 16), (14, 22), (6, 38), (12, 6), (1, 33), (10, 33), (2, 47)]"
33,0,33,31,"[(0, 9), (0, 25), (8, 25), (9, 38), (18, 38), (2, 21), (2, 34), (12, 45), (2, 29), (4, 39), (8, 44), (8, 2), (1, 8), (4, 24), (4, 25), (10, 19), (10, 47), (13, 38), (21, 26), (15, 25), (27, 44), (8, 39), (1, 25), (17, 43), (11, 43), (13, 19), (11, 37), (7, 27), (2, 28), (0, 39), (3, 41)]"
34,0,34,21,"[(16, 27), (5, 40), (5, 39), (3, 32), (10, 37), (12, 22), (4, 31), (15, 42), (8, 48), (16, 34), (4, 35), (2, 25), (8, 29), (26, 35), (3, 43), (2, 39), (5, 23), (11, 38), (2, 29), (4, 25), (9, 28)]"
35,0,35,40,"[(0, 28), (3, 32), (5, 26), (9, 21), (2, 32), (3, 30), (11, 34), (4, 24), (3, 39), (6, 38), (26, 41), (4, 21), (3, 47), (5, 43), (16, 39), (10, 37), (8, 35), (13, 44), (5, 35), (18, 44), (20, 27), (22, 32), (8, 41), (1, 20), (4, 47), (1, 36), (11, 25), (4, 46), (2, 47), (7, 29), (7, 40), (4, 29), (15, 30), (8, 37), (7, 36), (3, 34), (8, 36), (19, 37), (9, 31), (5, 27)]"
36,0,36,19,"[(10, 37), (12, 24), (11, 12), (8, 35), (11, 46), (16, 49), (17, 30), (5, 36), (2, 46), (6, 34), (1, 36), (12, 37), (10, 38), (7, 34), (9, 46), (7, 18), (12, 34), (16, 30), (2, 27)]"
37,0,37,36,"[(7, 40), (4, 40), (13, 42), (12, 34), (16, 49), (18, 35), (15, 38), (18, 44), (0, 43), (3, 38), (10, 38), (7, 45), (20, 36), (6, 34), (25, 21), (18, 37), (11, 27), (15, 27), (21, 27), (10, 23), (4, 43), (10, 45), (8, 47), (16, 27), (11, 39), (16, 45), (8, 43), (4, 47), (15, 42), (21, 40), (3, 46), (6, 35), (10, 46), (1, 36), (2, 38), (16, 30)]"
38,0,38,37,"[(5, 39), (9, 29), (2, 35), (14, 40), (11, 27), (26, 23), (16, 42), (6, 43), (10, 37), (9, 46), (0, 43), (9, 47), (21, 40), (4, 42), (10, 41), (10, 33), (3, 36), (11, 36), (9, 33), (4, 47), (3, 35), (8, 31), (7, 45), (13, 47), (6, 23), (14, 30), (15, 24), (13, 34), (13, 28), (0, 40), (3, 22), (3, 49), (12, 45), (16, 22), (18, 34), (2, 49), (8, 27)]"
39,0,39,21,"[(0, 33), (18, 47), (6, 37), (2, 40), (36, 46), (7, 40), (17, 41), (7, 42), (17, 22), (7, 45), (11, 38), (8, 28), (1, 36), (11, 35), (2, 32), (13, 32), (7, 33), (2, 30), (10, 46), (21, 33), (1, 45)]"
40,0,40,36,"[(0, 38), (7, 36), (18, 32), (3, 28), (10, 37), (20, 39), (26, 24), (13, 46), (10, 38), (22, 18), (5, 44), (6, 39), (4, 38), (5, 48), (4, 37), (13, 33), (7, 41), (17, 43), (11, 45), (13, 37), (1, 33), (14, 42), (19, 25), (2, 39), (16, 38), (7, 38), (15, 49), (5, 38), (1, 30), (9, 36), (9, 29), (32, 41), (2, 2), (8, 39), (4, 33), (10, 29)]"
41,0,41,38,"[(0, 27), (8, 35), (5, 35), (3, 44), (8, 45), (13, 44), (15, 32), (10, 2), (3, 41), (8, 42), (7, 43), (8, 41), (3, 42), (23, 13), (5, 39), (1, 32), (19, 45), (3, 48), (15, 33), (12, 34), (4, 42), (10, 43), (16, 41), (16, 46), (17, 27), (2, 49), (5, 45), (0, 47), (6, 30), (1, 38), (11, 39), (16, 34), (2, 46), (15, 35), (4, 38), (17, 35), (9, 27), (15, 39)]"
42,0,42,29,"[(6, 34), (14, 24), (15, 34), (4, 17), (19, 45), (11, 32), (12, 21), (2, 33), (8, 25), (2, 44), (4, 36), (11, 40), (15, 46), (17, 44), (3, 41), (7, 34), (5, 42), (1, 46), (17, 43), (9, 42), (22, 41), (3, 30), (3, 36), (5, 43), (1, 30), (9, 36), (2, 41), (27, 34), (18, 40)]"
43,0,43,18,"[(0, 37), (0, 38), (9, 42), (3, 28), (10, 38), (12, 31), (12, 35), (4, 42), (9, 43), (8, 46), (15, 22), (12, 47), (13, 39), (9, 40), (9, 24), (8, 42), (10, 42), (30, 39)]"
44,0,44,23,"[(1, 21), (9, 36), (4, 35), (5, 38), (5, 39), (1, 35), (2, 39), (9, 37), (16, 36), (3, 40), (24, 37), (20, 38), (18, 46), (3, 45), (8, 36), (22, 41), (16, 40), (13, 49), (8, 35), (14, 47), (2, 42), (13, 34), (23, 44)]"
45,0,45,32,"[(14, 40), (12, 36), (20, 39), (18, 46), (3, 31), (20, 45), (6, 37), (8, 46), (7, 40), (9, 47), (17, 29), (11, 34), (11, 43), (13, 31), (7, 39), (17, 38), (16, 46), (6, 42), (16, 42), (8, 29), (1, 37), (8, 42), (7, 42), (22, 45), (16, 34), (8, 44), (15, 45), (39, 40), (16, 44), (6, 44), (4, 34), (15, 38)]"
46,0,46,20,"[(14, 44), (20, 42), (5, 27), (16, 48), (6, 49), (5, 42), (1, 35), (20, 47), (4, 36), (4, 49), (11, 45), (5, 31), (7, 46), (19, 28), (7, 48), (5, 22), (12, 39), (5, 36), (3, 31), (8, 44)]"
47,0,47,39,"[(0, 31), (0, 41), (1, 42), (13, 44), (6, 42), (16, 44), (13, 49), (5, 43), (7, 38), (11, 42), (18, 48), (12, 44), (20, 46), (2, 41), (15, 42), (16, 46), (7, 31), (14, 33), (1, 46), (10, 43), (6, 46), (7, 32), (9, 40), (2, 35), (3, 41), (5, 30), (7, 46), (16, 47), (11, 44), (4, 39), (4, 40), (7, 48), (1, 45), (12, 42), (7, 42), (19, 45), (17, 45), (10, 47), (14, 40)]"
48,0,48,20,"[(10, 40), (3, 38), (2, 45), (21, 48), (7, 34), (11, 49), (9, 33), (11, 38), (4, 38), (17, 45), (6, 42), (2, 44), (16, 41), (25, 35), (2, 39), (8, 48), (3, 41), (13, 44), (12, 26), (6, 37)]"
49,0,49,33,"[(10, 46), (10, 35), (7, 40), (9, 31), (7, 26), (7, 36), (18, 34), (28, 44), (13, 45), (21, 43), (3, 40), (19, 33), (7, 29), (6, 44), (8, 38), (15, 39), (2, 45), (5, 35), (18, 44), (4, 47), (24, 42), (4, 32), (16, 46), (10, 44), (8, 42), (10, 31), (30, 47), (5, 39), (14, 48), (14, 49), (2, 32), (12, 38), (9, 33)]"
50,1,0,28,"[(0, 3), (0, 11), (2, 11), (21, 7), (4, 13), (5, 5), (10, 2), (4, 11), (10, 10), (12, 2), (11, 0), (11, 18), (22, 16), (19, 9), (10, 9), (13, 6), (13, 1), (9, 10), (3, 10), (3, 8), (20, 10), (7, 1), (10, 0), (5, 7), (18, 12), (9, 1), (8, 9), (5, 8)]"
51,1,1,19,"[(14, 3), (10, 18), (5, 21), (12, 1), (9, 10), (12, 10), (10, 4), (23, 8), (10, 15), (6, 19), (19, 7), (14, 4), (13, 19), (6, 6), (20, 18), (12, 5), (14, 14), (4, 7), (2, 20)]"
52,1,2,20,"[(0, 2), (11, 4), (19, 0), (1, 9), (14, 18), (11, 6), (15, 18), (6, 17), (4, 1), (14, 5), (13, 14), (20, 12), (14, 15), (3, 3), (8, 24), (19, 6), (11, 5), (8, 12), (8, 17), (10, 8)]"
53,1,3,18,"[(0, 10), (0, 20), (2, 6), (8, 21), (1, 7), (17, 11), (18, 0), (8, 24), (4, 5), (20, 17), (11, 19), (23, 9), (5, 17), (17, 16), (2, 13), (5, 7), (13, 23), (15, 3)]"
54,1,4,23,"[(0, 3), (16, 2), (17, 22), (7, 5), (10, 1), (3, 16), (11, 0), (23, 20), (2, 16), (14, 30), (15, 9), (6, 17), (4, 15), (11, 19), (3, 7), (17, 20), (3, 5), (22, 12), (11, 7), (12, 22), (8, 10), (3, 1), (16, 8)]"
55,1,5,23,"[(9, 6), (2, 26), (4, 5), (11, 4), (4, 15), (1, 14), (7, 8), (1, 6), (6, 0), (4, 16), (7, 16), (18, 15), (13, 1), (1, 21), (12, 8), (17, 4), (14, 2), (4, 3), (3, 4), (2, 4), (24, 15), (16, 26), (10, 4)]"
56,1,6,33,"[(0, 4), (0, 7), (1, 5), (5, 11), (13, 8), (7, 9), (16, 9), (13, 2), (9, 5), (15, 14), (19, 8), (3, 13), (2, 0), (3, 16), (3, 9), (11, 11), (9, 26), (3, 10), (4, 5), (9, 1), (8, 5), (11, 28), (11, 22), (16, 8), (11, 17), (24, 0), (11, 8), (6, 7), (13, 18), (8, 18), (9, 11), (2, 18), (5, 24)]"
57,1,7,30,"[(0, 8), (0, 18), (0, 20), (1, 3), (13, 7), (21, 12), (14, 0), (3, 8), (18, 3), (8, 2), (15, 12), (15, 7), (20, 17), (2, 15), (9, 6), (28, 16), (8, 20), (8, 12), (1, 8), (24, 15), (6, 16), (6, 10), (5, 14), (17, 10), (2, 4), (3, 9), (2, 18), (12, 22), (7, 6), (11, 10)]"
58,1,8,19,"[(0, 5), (0, 16), (0, 33), (1, 7), (4, 1), (9, 25), (3, 9), (4, 11), (7, 16), (8, 2), (17, 10), (2, 14), (5, 26), (18, 14), (2, 13), (12, 12), (7, 17), (2, 26), (18, 7)]"
59,1,9,19,"[(0, 1), (1, 2), (3, 2), (17, 24), (1, 18), (13, 12), (18, 17), (14, 16), (19, 19), (3, 10), (10, 9), (8, 13), (9, 9), (6, 19), (4, 11), (9, 17), (25, 13), (7, 16), (19, 27)]"
60,1,10,19,"[(0, 3), (4, 3), (7, 8), (5, 23), (12, 13), (1, 23), (3, 22), (5, 1), (1, 17), (21, 3), (14, 14), (18, 18), (2, 4), (11, 16), (4, 2), (18, 19), (8, 21), (9, 16), (16, 3)]"
61,1,11,27,"[(0, 8), (0, 10), (0, 20), (0, 23), (2, 5), (2, 0), (13, 11), (8, 5), (4, 4), (5, 17), (22, 7), (11, 23), (17, 17), (9, 7), (7, 23), (7, 10), (4, 1), (7, 17), (10, 7), (11, 15), (13, 15), (6, 10), (14, 13), (10, 9), (10, 20), (11, 18), (1, 13)]"
62,1,12,21,"[(0, 10), (0, 29), (11, 12), (21, 27), (3, 4), (14, 21), (26, 11), (14, 26), (11, 15), (2, 13), (1, 36), (10, 22), (8, 41), (22, 31), (20, 13), (7, 12), (7, 14), (3, 19), (3, 8), (4, 19), (7, 1)]"
63,1,13,28,"[(0, 16), (1, 11), (6, 25), (4, 5), (2, 1), (22, 13), (2, 34), (14, 23), (12, 6), (3, 9), (16, 30), (7, 27), (3, 27), (14, 4), (5, 9), (10, 0), (6, 15), (8, 23), (11, 7), (3, 1), (6, 23), (6, 8), (11, 1), (14, 30), (9, 19), (22, 1), (3, 0), (5, 6)]"
64,1,14,25,"[(0, 0), (1, 5), (21, 11), (16, 14), (4, 27), (11, 22), (7, 7), (16, 32), (3, 7), (7, 11), (17, 4), (6, 20), (15, 26), (8, 26), (5, 6), (1, 20), (3, 13), (4, 6), (15, 25), (15, 10), (7, 3), (3, 15), (8, 14), (11, 17), (11, 21)]"
65,1,15,36,"[(16, 20), (6, 3), (4, 33), (11, 24), (6, 11), (7, 8), (16, 15), (15, 19), (7, 15), (16, 12), (12, 19), (14, 19), (16, 8), (7, 11), (4, 17), (15, 21), (16, 25), (7, 28), (4, 10), (7, 13), (15, 26), (12, 6), (20, 12), (8, 11), (23, 22), (20, 26), (4, 26), (8, 10), (16, 16), (11, 7), (9, 28), (8, 0), (10, 16), (22, 9), (6, 17), (15, 10)]"
66,1,16,27,"[(0, 12), (0, 19), (8, 24), (20, 32), (11, 0), (4, 25), (17, 27), (2, 11), (8, 11), (6, 23), (32, 31), (15, 19), (5, 21), (3, 18), (4, 9), (1, 21), (11, 19), (12, 22), (16, 23), (10, 33), (14, 20), (18, 29), (6, 11), (5, 8), (27, 16), (13, 24), (6, 37)]"
67,1,17,49,"[(0, 16), (0, 19), (1, 10), (24, 33), (5, 29), (12, 2), (12, 6), (14, 19), (8, 5), (22, 17), (23, 28), (16, 9), (7, 16), (15, 8), (8, 29), (3, 17), (3, 14), (1, 28), (20, 18), (12, 14), (9, 24), (2, 18), (6, 5), (29, 19), (4, 13), (8, 26), (24, 19), (3, 12), (12, 21), (12, 17), (23, 3), (3, 9), (12, 11), (5, 11), (15, 7), (17, 8), (24, 2), (11, 15), (9, 16), (16, 27), (15, 9), (23, 14), (15, 26), (10, 15), (2, 23), (5, 12), (28, 19), (14, 30), (4, 25)]"
68,1,18,18,"[(0, 12), (0, 14), (1, 9), (3, 7), (5, 11), (14, 4), (7, 12), (10, 1), (26, 21), (5, 9), (21, 22), (14, 7), (20, 26), (2, 10), (4, 30), (12, 1), (6, 18), (8, 32)]"
69,1,19,18,"[(0, 25), (6, 10), (9, 16), (3, 27), (6, 24), (10, 27), (4, 5), (4, 22), (33, 21), (10, 18), (7, 12), (2, 20), (8, 21), (2, 16), (10, 13), (5, 35), (9, 23), (4, 42)]"
70,1,20,21,"[(0, 13), (0, 35), (1, 14), (13, 14), (26, 14), (8, 26), (6, 1), (13, 23), (23, 25), (15, 5), (14, 23), (22, 31), (3, 16), (15, 18), (6, 39), (4, 34), (12, 32), (6, 27), (2, 33), (17, 18), (4, 24)]"
71,1,21,24,"[(0, 21), (0, 44), (1, 5), (1, 16), (8, 40), (17, 27), (16, 22), (8, 7), (7, 27), (3, 6), (2, 33), (11, 15), (7, 8), (2, 26), (16, 26), (12, 9), (3, 15), (4, 34), (12, 31), (10, 11), (15, 24), (4, 24), (14, 26), (11, 1)]"
72,1,22,36,"[(0, 12), (0, 24), (7, 23), (3, 19), (12, 35), (18, 27), (7, 29), (16, 18), (6, 34), (5, 34), (10, 23), (1, 42), (11, 29), (11, 22), (12, 24), (10, 37), (5, 25), (10, 6), (15, 44), (3, 20), (5, 29), (8, 29), (5, 6), (6, 28), (16, 17), (9, 19), (4, 23), (9, 21), (5, 40), (10, 22), (18, 16), (10, 41), (7, 28), (6, 43), (6, 24), (12, 17)]"
73,1,23,23,"[(0, 20), (0, 25), (1, 10), (9, 3), (4, 23), (6, 30), (8, 21), (8, 25), (3, 13), (5, 31), (13, 28), (6, 27), (10, 37), (5, 18), (7, 27), (10, 11), (7, 24), (7, 33), (5, 43), (13, 24), (8, 22), (22, 15), (9, 29)]"
74,1,24,20,"[(0, 15), (0, 32), (17, 31), (11, 27), (15, 12), (15, 10), (4, 18), (9, 19), (14, 29), (4, 36), (20, 17), (13, 22), (17, 30), (3, 33), (26, 40), (9, 26), (5, 31), (13, 15), (4, 22), (6, 31)]"
75,1,25,23,"[(0, 33), (18, 25), (9, 15), (14, 28), (16, 22), (28, 29), (11, 20), (7, 28), (6, 22), (6, 28), (3, 38), (4, 38), (3, 23), (4, 43), (21, 24), (5, 22), (4, 34), (8, 28), (13, 23), (12, 20), (26, 16), (2, 24), (3, 26)]"
76,1,26,20,"[(0, 15), (14, 12), (19, 34), (13, 15), (5, 12), (6, 36), (7, 24), (12, 29), (6, 17), (5, 26), (7, 35), (11, 39), (13, 13), (3, 27), (18, 41), (14, 31), (18, 34), (7, 17), (2, 25), (12, 28)]"
77,1,27,19,"[(2, 15), (17, 24), (12, 21), (15, 24), (19, 29), (11, 20), (21, 34), (13, 21), (2, 42), (5, 21), (6, 12), (4, 28), (6, 29), (17, 32), (7, 37), (11, 1), (6, 19), (15, 7), (10, 26)]"
78,1,28,23,"[(0, 26), (1, 17), (4, 13), (12, 10), (9, 34), (13, 15), (12, 29), (22, 22), (17, 14), (15, 28), (4, 24), (7, 31), (3, 27), (8, 39), (9, 46), (13, 46), (6, 30), (5, 31), (19, 16), (7, 28), (2, 22), (16, 19), (16, 36)]"
79,1,29,22,"[(0, 16), (16, 24), (7, 41), (13, 22), (9, 13), (4, 36), (6, 46), (3, 23), (18, 16), (10, 19), (2, 27), (2, 26), (5, 39), (11, 25), (1, 34), (7, 21), (16, 47), (7, 42), (5, 14), (7, 19), (10, 37), (15, 22)]"
80,1,30,20,"[(0, 20), (0, 40), (0, 42), (16, 27), (7, 23), (9, 28), (16, 30), (8, 24), (11, 33), (25, 40), (2, 26), (10, 31), (5, 38), (12, 38), (15, 24), (6, 25), (14, 45), (11, 28), (2, 37), (10, 40)]"
81,1,31,18,"[(0, 27), (19, 36), (14, 27), (12, 36), (10, 39), (6, 25), (5, 46), (4, 27), (4, 25), (17, 41), (28, 38), (12, 23), (7, 38), (3, 42), (10, 45), (10, 34), (8, 23), (14, 36)]"
