,x,y,num,connection
21,0,21,33,"[(16, 39), (23, 15), (8, 21), (12, 18), (5, 33), (9, 36), (15, 25), (26, 24), (4, 21), (7, 31), (4, 15), (0, 55), (10, 15), (10, 13), (21, 26), (3, 35), (7, 30), (15, 36), (16, 12), (25, 25), (28, 24), (12, 6), (14, 27), (5, 14), (14, 3), (9, 5), (10, 21), (32, 23), (19, 17), (7, 42), (6, 34), (3, 29), (4, 38)]"
22,0,22,37,"[(0, 0), (33, 54), (2, 31), (42, 25), (15, 22), (15, 26), (7, 50), (16, 29), (21, 42), (47, 25), (2, 32), (17, 26), (30, 39), (23, 49), (13, 5), (13, 19), (14, 42), (1, 41), (12, 46), (36, 14), (12, 44), (13, 57), (7, 38), (43, 7), (11, 2), (11, 30), (27, 24), (0, 28), (2, 33), (9, 22), (15, 21), (4, 14), (7, 55), (13, 39), (14, 10), (20, 37), (1, 23)]"
23,0,23,22,"[(0, 12), (22, 40), (19, 23), (31, 22), (16, 56), (22, 11), (24, 20), (0, 32), (5, 28), (20, 7), (48, 43), (9, 44), (38, 36), (16, 28), (20, 38), (55, 7), (21, 40), (10, 21), (24, 41), (14, 22), (14, 33), (10, 53)]"
24,0,24,21,"[(0, 0), (23, 24), (11, 6), (6, 45), (12, 29), (1, 11), (3, 24), (42, 32), (11, 34), (9, 5), (6, 3), (27, 44), (5, 19), (13, 45), (9, 28), (6, 9), (7, 10), (28, 62), (53, 34), (26, 18), (9, 12)]"
25,0,25,24,"[(0, 15), (5, 28), (14, 21), (22, 16), (28, 34), (2, 29), (10, 17), (9, 20), (35, 35), (49, 43), (30, 11), (24, 34), (26, 26), (15, 33), (18, 42), (8, 24), (4, 46), (24, 6), (20, 15), (2, 17), (3, 18), (23, 10), (37, 2), (23, 18)]"
26,0,26,36,"[(12, 33), (7, 44), (3, 8), (30, 15), (14, 39), (8, 33), (0, 31), (29, 13), (21, 20), (28, 15), (9, 63), (18, 33), (13, 11), (14, 18), (2, 24), (45, 11), (5, 40), (1, 34), (2, 55), (25, 28), (2, 23), (29, 23), (5, 44), (10, 23), (23, 61), (3, 27), (24, 15), (28, 39), (4, 21), (15, 51), (29, 12), (17, 19), (17, 20), (61, 66), (6, 23), (14, 70)]"
27,0,27,43,"[(17, 28), (9, 22), (11, 42), (10, 47), (22, 56), (49, 4), (5, 34), (7, 31), (12, 48), (8, 45), (3, 1), (8, 21), (23, 19), (15, 27), (13, 34), (1, 26), (18, 14), (12, 36), (4, 18), (22, 8), (9, 7), (5, 35), (19, 57), (0, 38), (0, 33), (24, 37), (12, 16), (47, 21), (38, 0), (25, 62), (5, 66), (8, 23), (24, 36), (8, 14), (5, 40), (7, 67), (18, 12), (12, 34), (6, 30), (19, 25), (8, 40), (13, 21), (7, 58)]"
28,0,28,45,"[(0, 22), (14, 29), (18, 45), (35, 33), (38, 33), (15, 42), (16, 52), (16, 26), (7, 35), (31, 64), (31, 9), (14, 56), (24, 10), (36, 33), (43, 34), (9, 37), (24, 0), (12, 14), (36, 25), (13, 8), (12, 70), (21, 16), (46, 19), (10, 18), (30, 35), (12, 29), (12, 22), (29, 28), (1, 54), (20, 1), (28, 8), (36, 21), (8, 40), (10, 22), (6, 36), (0, 48), (23, 47), (0, 74), (2, 45), (13, 27), (6, 34), (11, 2), (17, 60), (4, 29), (33, 9)]"
29,0,29,29,"[(11, 19), (21, 52), (13, 40), (23, 23), (19, 30), (52, 20), (45, 35), (34, 6), (29, 76), (22, 23), (25, 40), (5, 27), (30, 19), (7, 31), (29, 36), (9, 35), (24, 29), (4, 42), (18, 31), (7, 51), (15, 17), (19, 16), (27, 77), (5, 36), (15, 36), (12, 43), (23, 26), (17, 34), (35, 31)]"
30,0,30,38,"[(27, 38), (28, 24), (8, 29), (3, 71), (7, 23), (3, 43), (5, 40), (26, 15), (8, 44), (11, 44), (19, 46), (18, 39), (11, 25), (25, 38), (14, 1), (16, 19), (14, 36), (13, 20), (8, 28), (12, 30), (2, 17), (17, 33), (31, 52), (29, 31), (17, 7), (11, 27), (9, 23), (13, 24), (12, 81), (0, 49), (23, 33), (12, 46), (11, 33), (4, 45), (38, 41), (3, 50), (7, 60), (1, 15)]"
31,0,31,25,"[(0, 17), (0, 26), (17, 40), (16, 77), (8, 50), (10, 49), (5, 35), (28, 0), (39, 17), (5, 32), (14, 39), (35, 11), (23, 24), (2, 19), (8, 8), (20, 22), (16, 53), (18, 16), (19, 31), (43, 22), (22, 39), (11, 9), (4, 42), (17, 33), (3, 54)]"
32,0,32,18,"[(0, 23), (32, 41), (25, 44), (52, 13), (5, 38), (27, 45), (24, 46), (2, 43), (5, 27), (13, 25), (7, 70), (5, 31), (15, 61), (18, 34), (47, 33), (7, 52), (44, 4), (16, 31)]"
33,0,33,29,"[(0, 27), (13, 11), (13, 65), (1, 30), (20, 21), (4, 24), (7, 58), (17, 55), (28, 36), (12, 38), (14, 39), (13, 40), (25, 64), (37, 33), (3, 35), (19, 40), (10, 45), (29, 27), (13, 23), (11, 22), (15, 2), (10, 64), (36, 42), (34, 49), (29, 38), (24, 29), (14, 41), (21, 12), (1, 27)]"
34,0,34,19,"[(19, 41), (5, 39), (32, 63), (10, 8), (16, 27), (35, 41), (24, 22), (23, 58), (9, 40), (16, 3), (9, 13), (14, 18), (16, 7), (19, 47), (14, 23), (17, 42), (5, 24), (19, 29), (7, 38)]"
35,0,35,29,"[(7, 18), (34, 29), (7, 7), (30, 70), (5, 48), (4, 72), (5, 47), (49, 39), (3, 48), (26, 43), (16, 18), (6, 46), (11, 27), (18, 45), (11, 26), (16, 45), (26, 45), (45, 25), (9, 24), (0, 67), (14, 11), (29, 30), (36, 41), (18, 43), (15, 54), (23, 51), (9, 20), (4, 61), (42, 59)]"
36,0,36,19,"[(10, 25), (8, 4), (3, 36), (20, 46), (3, 38), (28, 17), (18, 27), (17, 46), (14, 43), (28, 44), (19, 22), (2, 20), (13, 27), (24, 3), (3, 53), (29, 34), (15, 39), (17, 55), (7, 28)]"
37,0,37,20,"[(3, 58), (10, 62), (6, 45), (3, 22), (4, 63), (3, 38), (17, 26), (24, 22), (12, 28), (32, 19), (16, 37), (12, 52), (12, 13), (0, 48), (48, 28), (3, 53), (46, 42), (11, 48), (25, 47), (31, 20)]"
38,0,38,19,"[(0, 27), (13, 24), (40, 20), (11, 38), (16, 43), (9, 62), (3, 66), (11, 57), (8, 48), (0, 85), (1, 22), (20, 12), (18, 34), (5, 14), (12, 57), (18, 4), (11, 43), (6, 61), (8, 43)]"
39,0,39,29,"[(10, 52), (17, 37), (4, 16), (12, 50), (23, 43), (6, 30), (2, 47), (0, 47), (25, 32), (2, 68), (18, 54), (28, 22), (22, 51), (26, 70), (8, 55), (16, 38), (20, 57), (89, 13), (7, 24), (12, 35), (5, 14), (4, 32), (22, 66), (26, 6), (13, 45), (35, 39), (7, 33), (15, 33), (17, 25)]"
40,0,40,25,"[(19, 33), (1, 44), (10, 46), (10, 20), (22, 45), (18, 46), (21, 31), (47, 17), (26, 31), (32, 37), (7, 34), (21, 38), (13, 28), (3, 39), (35, 61), (13, 40), (32, 42), (14, 31), (19, 57), (23, 64), (15, 15), (1, 25), (26, 55), (32, 4), (12, 45)]"
41,0,41,34,"[(16, 56), (3, 19), (9, 38), (13, 19), (40, 37), (6, 50), (19, 12), (29, 19), (8, 27), (7, 44), (7, 24), (32, 69), (30, 67), (20, 32), (11, 22), (6, 59), (13, 40), (9, 26), (20, 37), (12, 52), (4, 33), (2, 49), (16, 58), (14, 53), (31, 42), (27, 44), (13, 53), (25, 30), (17, 54), (7, 38), (17, 12), (5, 31), (18, 29), (8, 12)]"
42,0,42,20,"[(28, 74), (15, 59), (7, 27), (6, 47), (2, 67), (1, 61), (23, 46), (9, 56), (38, 27), (6, 27), (4, 34), (22, 46), (8, 42), (17, 27), (14, 38), (14, 43), (2, 47), (40, 52), (29, 47), (1, 57)]"
43,0,43,18,"[(32, 63), (8, 27), (7, 54), (37, 8), (51, 58), (12, 59), (21, 44), (2, 51), (17, 39), (3, 52), (5, 48), (17, 62), (22, 31), (26, 59), (13, 64), (19, 44), (1, 23), (0, 47)]"
44,0,44,37,"[(8, 34), (10, 70), (9, 55), (0, 54), (2, 67), (36, 63), (23, 74), (27, 21), (7, 30), (10, 10), (29, 32), (22, 60), (52, 44), (54, 78), (34, 47), (2, 30), (33, 67), (5, 55), (11, 34), (12, 45), (16, 28), (1, 19), (0, 70), (24, 33), (23, 78), (48, 25), (11, 63), (33, 42), (3, 53), (19, 18), (5, 37), (8, 56), (9, 36), (2, 40), (23, 21), (10, 73), (5, 42)]"
45,0,45,26,"[(6, 54), (24, 28), (18, 49), (22, 57), (16, 32), (15, 55), (24, 32), (14, 76), (9, 55), (6, 23), (33, 4), (2, 32), (11, 33), (5, 64), (13, 66), (28, 58), (22, 65), (19, 44), (10, 42), (16, 81), (7, 66), (20, 57), (15, 27), (42, 29), (32, 37), (31, 73)]"
46,0,46,20,"[(10, 50), (25, 35), (44, 31), (5, 70), (4, 63), (45, 46), (5, 29), (9, 51), (17, 39), (1, 66), (6, 45), (27, 76), (10, 19), (10, 23), (12, 64), (18, 25), (33, 51), (46, 62), (16, 75), (15, 52)]"
47,0,47,34,"[(0, 39), (0, 43), (7, 38), (17, 33), (12, 46), (11, 71), (27, 50), (20, 11), (28, 66), (8, 28), (5, 82), (12, 41), (13, 58), (34, 75), (9, 35), (12, 28), (29, 33), (14, 63), (4, 55), (10, 74), (10, 59), (23, 60), (8, 41), (9, 45), (23, 41), (14, 58), (24, 51), (6, 84), (10, 79), (9, 43), (5, 64), (19, 36), (12, 30), (3, 37)]"
48,0,48,37,"[(0, 28), (0, 37), (3, 53), (20, 52), (35, 71), (10, 61), (17, 54), (51, 68), (34, 35), (8, 53), (37, 10), (34, 56), (8, 51), (12, 46), (10, 52), (22, 69), (12, 50), (8, 64), (9, 74), (11, 65), (5, 60), (1, 37), (1, 29), (30, 70), (12, 55), (9, 24), (24, 39), (9, 36), (7, 40), (8, 83), (0, 62), (21, 29), (0, 65), (30, 40), (19, 71), (6, 58), (19, 57)]"
49,0,49,51,"[(0, 30), (18, 66), (13, 32), (12, 71), (13, 54), (17, 64), (20, 50), (17, 18), (7, 26), (29, 31), (16, 86), (28, 27), (8, 62), (31, 42), (52, 73), (3, 42), (39, 31), (1, 55), (30, 59), (11, 34), (10, 65), (22, 64), (11, 44), (12, 42), (25, 78), (18, 21), (6, 45), (2, 35), (23, 55), (19, 31), (12, 91), (47, 49), (16, 41), (15, 65), (10, 46), (14, 45), (7, 71), (17, 61), (13, 56), (5, 61), (5, 42), (8, 63), (31, 64), (19, 33), (15, 22), (5, 70), (15, 86), (25, 33), (17, 19), (17, 70), (17, 53)]"
50,0,50,25,"[(22, 93), (18, 27), (23, 48), (17, 82), (4, 39), (1, 46), (0, 63), (1, 48), (2, 56), (26, 38), (23, 41), (30, 56), (8, 48), (17, 48), (31, 54), (15, 59), (10, 36), (6, 44), (47, 40), (5, 21), (11, 36), (10, 43), (30, 17), (27, 41), (1, 59)]"
51,0,51,42,"[(3, 12), (2, 50), (2, 46), (26, 60), (25, 60), (1, 68), (1, 51), (51, 54), (9, 61), (24, 49), (1, 66), (13, 29), (31, 59), (22, 1), (18, 84), (9, 74), (25, 56), (19, 36), (31, 46), (16, 58), (3, 44), (23, 58), (0, 63), (4, 58), (30, 59), (13, 62), (24, 75), (47, 38), (22, 78), (13, 45), (17, 49), (12, 28), (0, 93), (33, 40), (1, 73), (18, 59), (8, 28), (16, 49), (11, 48), (8, 9), (4, 69), (15, 32)]"
52,0,52,36,"[(22, 48), (14, 48), (8, 33), (31, 49), (7, 51), (30, 61), (5, 34), (33, 77), (6, 65), (22, 55), (31, 21), (8, 74), (29, 50), (3, 66), (12, 84), (18, 77), (2, 51), (27, 31), (6, 39), (31, 57), (7, 22), (4, 63), (21, 56), (1, 71), (24, 68), (4, 46), (15, 53), (16, 50), (5, 54), (12, 39), (0, 80), (31, 8), (23, 43), (8, 38), (3, 51), (13, 36)]"
53,0,53,41,"[(0, 17), (41, 58), (20, 56), (18, 39), (22, 38), (18, 70), (1, 57), (6, 43), (17, 76), (8, 78), (21, 22), (18, 56), (21, 68), (6, 76), (10, 62), (18, 53), (38, 49), (15, 46), (6, 74), (2, 27), (3, 69), (11, 66), (11, 44), (19, 48), (8, 32), (18, 57), (2, 14), (11, 21), (9, 96), (28, 53), (4, 37), (14, 74), (2, 60), (11, 96), (18, 89), (2, 53), (27, 45), (6, 63), (20, 62), (22, 66), (42, 92)]"
54,0,54,21,"[(0, 44), (19, 54), (2, 42), (21, 62), (25, 76), (17, 21), (19, 44), (16, 60), (12, 53), (13, 75), (9, 64), (24, 55), (39, 54), (20, 48), (16, 49), (0, 78), (21, 61), (33, 70), (3, 31), (36, 64), (20, 44)]"
55,0,55,18,"[(0, 21), (16, 69), (4, 38), (22, 23), (7, 56), (42, 25), (2, 31), (13, 61), (29, 66), (3, 39), (7, 38), (41, 61), (25, 52), (24, 42), (27, 59), (7, 66), (5, 66), (17, 48)]"
56,0,56,27,"[(26, 36), (26, 80), (22, 58), (23, 46), (19, 82), (9, 43), (19, 53), (23, 73), (10, 43), (3, 42), (21, 37), (2, 38), (4, 52), (10, 52), (17, 42), (18, 93), (14, 46), (8, 89), (14, 55), (25, 76), (27, 38), (11, 50), (10, 73), (7, 59), (19, 40), (10, 41), (26, 32)]"
57,0,57,46,"[(9, 76), (4, 39), (15, 64), (9, 71), (3, 75), (6, 41), (28, 69), (15, 44), (23, 83), (31, 37), (13, 54), (33, 47), (19, 75), (21, 37), (10, 83), (11, 81), (36, 72), (2, 58), (22, 56), (0, 64), (6, 68), (13, 63), (16, 82), (1, 50), (23, 35), (38, 34), (8, 64), (49, 9), (17, 53), (11, 52), (19, 24), (34, 58), (11, 71), (23, 81), (15, 79), (18, 37), (23, 24), (31, 43), (22, 58), (30, 84), (27, 60), (9, 43), (5, 47), (24, 42), (15, 55), (7, 63)]"
58,0,58,18,"[(7, 64), (8, 41), (40, 74), (27, 65), (2, 39), (19, 53), (4, 58), (18, 45), (48, 51), (15, 43), (27, 54), (35, 94), (25, 57), (50, 80), (37, 42), (1, 72), (3, 62), (38, 43)]"
59,0,59,25,"[(7, 38), (14, 48), (4, 67), (26, 77), (4, 55), (11, 46), (7, 71), (26, 42), (18, 62), (6, 80), (37, 76), (1, 77), (14, 46), (37, 64), (15, 48), (16, 55), (18, 59), (9, 67), (15, 83), (11, 75), (9, 58), (20, 70), (35, 42), (11, 44), (7, 83)]"
60,0,60,22,"[(6, 73), (5, 66), (10, 61), (5, 45), (14, 42), (11, 71), (25, 49), (17, 39), (28, 36), (15, 75), (25, 32), (28, 59), (27, 51), (37, 84), (3, 55), (19, 78), (1, 72), (6, 55), (15, 78), (32, 46), (5, 68), (2, 64)]"
61,0,61,24,"[(28, 54), (29, 93), (22, 53), (12, 51), (6, 50), (42, 56), (4, 54), (6, 44), (14, 83), (9, 61), (18, 22), (8, 52), (10, 72), (23, 52), (28, 75), (3, 83), (17, 81), (50, 63), (1, 73), (2, 54), (17, 83), (15, 44), (17, 50), (14, 61)]"
62,0,62,25,"[(0, 48), (14, 60), (3, 64), (18, 40), (43, 72), (22, 52), (13, 71), (4, 83), (3, 78), (2, 55), (48, 78), (13, 55), (6, 82), (10, 81), (24, 66), (2, 47), (14, 68), (27, 57), (14, 71), (1, 69), (4, 39), (2, 70), (44, 78), (4, 57), (38, 64)]"
63,0,63,22,"[(0, 50), (0, 51), (15, 51), (1, 24), (35, 77), (18, 22), (16, 28), (41, 51), (25, 34), (9, 87), (6, 61), (4, 51), (4, 40), (6, 48), (27, 41), (13, 80), (10, 75), (13, 77), (28, 50), (24, 70), (3, 87), (14, 57)]"
64,0,64,34,"[(0, 57), (33, 9), (13, 98), (39, 72), (4, 44), (31, 74), (1, 88), (15, 97), (3, 58), (39, 87), (14, 50), (21, 56), (29, 62), (12, 32), (1, 40), (9, 60), (5, 48), (1, 39), (31, 30), (32, 66), (23, 86), (25, 45), (28, 59), (31, 65), (26, 81), (14, 81), (15, 61), (17, 71), (56, 78), (26, 2), (19, 64), (25, 55), (26, 80), (15, 62)]"
65,0,65,19,"[(0, 48), (1, 62), (15, 69), (4, 36), (24, 99), (9, 53), (37, 35), (1, 50), (7, 52), (27, 65), (20, 80), (2, 50), (10, 72), (24, 56), (26, 71), (6, 44), (19, 38), (10, 63), (32, 52)]"
66,0,66,19,"[(18, 87), (16, 60), (26, 91), (19, 35), (14, 70), (9, 61), (40, 71), (23, 40), (36, 58), (24, 96), (26, 75), (3, 77), (10, 64), (20, 52), (4, 51), (25, 67), (8, 61), (2, 32), (5, 68)]"
67,0,67,38,"[(0, 35), (3, 72), (21, 73), (6, 58), (1, 74), (7, 72), (30, 21), (6, 83), (8, 78), (16, 84), (6, 99), (7, 39), (30, 61), (23, 67), (35, 30), (59, 80), (14, 61), (7, 73), (23, 54), (19, 59), (3, 29), (4, 86), (31, 26), (18, 56), (9, 45), (21, 55), (1, 28), (4, 75), (30, 40), (5, 99), (11, 70), (32, 39), (26, 47), (1, 60), (55, 80), (6, 71), (35, 61), (26, 71)]"
68,0,68,33,"[(49, 66), (9, 72), (6, 50), (13, 83), (5, 91), (11, 24), (18, 68), (30, 96), (7, 66), (11, 99), (3, 74), (19, 96), (24, 50), (31, 54), (13, 50), (1, 71), (22, 79), (11, 71), (30, 69), (15, 65), (7, 38), (6, 49), (2, 63), (24, 79), (11, 79), (23, 42), (14, 65), (1, 74), (6, 37), (15, 25), (20, 72), (46, 91), (4, 96)]"
69,0,69,19,"[(0, 96), (6, 69), (33, 76), (34, 68), (4, 54), (52, 86), (8, 61), (45, 41), (1, 48), (13, 37), (7, 67), (31, 79), (25, 88), (1, 78), (19, 69), (11, 77), (4, 55), (16, 79), (23, 61)]"
70,0,70,21,"[(0, 44), (17, 81), (47, 56), (4, 62), (2, 70), (1, 97), (4, 51), (7, 73), (5, 83), (12, 50), (10, 82), (18, 86), (3, 48), (9, 79), (46, 59), (31, 77), (3, 73), (7, 81), (32, 94), (6, 75), (8, 62)]"
71,0,71,21,"[(13, 98), (28, 75), (4, 94), (13, 91), (17, 95), (19, 47), (32, 42), (17, 89), (17, 60), (34, 93), (3, 97), (16, 73), (4, 43), (16, 99), (32, 68), (5, 68), (17, 86), (9, 84), (23, 75), (15, 59), (4, 58)]"
72,0,72,19,"[(7, 82), (14, 76), (18, 71), (39, 66), (7, 74), (41, 71), (3, 62), (41, 54), (22, 43), (3, 57), (23, 73), (2, 84), (26, 60), (10, 84), (11, 85), (8, 64), (13, 75), (10, 69), (15, 79)]"
73,0,73,24,"[(18, 80), (12, 73), (21, 82), (1, 74), (2, 65), (1, 58), (1, 60), (3, 91), (5, 65), (5, 60), (0, 87), (9, 62), (10, 77), (20, 70), (26, 77), (3, 23), (41, 76), (9, 66), (5, 87), (26, 63), (9, 70), (0, 89), (4, 65), (26, 61)]"
74,0,74,28,"[(0, 28), (16, 57), (4, 86), (16, 86), (23, 78), (23, 61), (16, 82), (18, 69), (10, 74), (38, 73), (8, 68), (22, 87), (20, 90), (45, 56), (11, 65), (6, 83), (19, 59), (40, 48), (5, 65), (4, 88), (30, 72), (2, 58), (9, 63), (18, 70), (33, 84), (22, 67), (26, 73), (30, 87)]"
75,0,75,30,"[(19, 59), (23, 76), (8, 72), (10, 79), (11, 58), (10, 76), (0, 98), (6, 84), (14, 63), (19, 87), (9, 61), (11, 93), (25, 69), (6, 58), (29, 72), (7, 78), (39, 64), (13, 78), (6, 46), (1, 60), (6, 64), (28, 76), (0, 79), (27, 82), (15, 67), (11, 26), (59, 85), (17, 53), (5, 89), (32, 38)]"
76,0,76,25,"[(20, 76), (15, 83), (14, 49), (23, 92), (31, 57), (9, 82), (24, 83), (18, 99), (30, 76), (4, 73), (1, 76), (10, 89), (6, 62), (24, 59), (14, 87), (5, 63), (11, 95), (11, 70), (34, 48), (23, 64), (11, 91), (19, 57), (1, 47), (11, 77), (21, 88)]"
77,0,77,22,"[(3, 99), (16, 72), (3, 58), (4, 72), (3, 92), (29, 64), (13, 58), (21, 97), (26, 83), (3, 61), (6, 59), (20, 88), (4, 58), (18, 78), (50, 81), (19, 63), (36, 70), (6, 84), (8, 88), (22, 35), (8, 82), (18, 85)]"
78,0,78,49,"[(0, 54), (5, 71), (23, 63), (25, 85), (12, 60), (22, 96), (14, 91), (10, 79), (18, 89), (11, 59), (20, 99), (21, 84), (1, 92), (20, 97), (29, 72), (29, 64), (1, 62), (11, 83), (7, 93), (19, 34), (17, 68), (3, 89), (13, 66), (8, 83), (2, 62), (4, 96), (6, 89), (6, 99), (7, 81), (28, 56), (20, 83), (7, 74), (4, 89), (19, 77), (1, 73), (3, 56), (51, 41), (6, 49), (86, 98), (10, 84), (18, 51), (1, 80), (24, 82), (25, 70), (17, 61), (38, 73), (13, 94), (12, 78), (29, 65)]"
79,0,79,18,"[(0, 75), (25, 43), (8, 71), (8, 91), (5, 98), (4, 72), (9, 81), (7, 91), (25, 88), (3, 85), (2, 79), (41, 67), (12, 73), (15, 64), (34, 97), (22, 51), (38, 65), (22, 79)]"
